,KOSPI 200 ─▌┐╔╝╟ 1811 295.0,,,,,,,,,,,,,,,,,,,,,,
43390.38338,0.28,86.67,бу  ,23812,43412.38338,43,S  ,1574488000,80.59,58227,989,0.13,0.28,0.29,58227,31,969,1,66,126,4866,90,3920
43390.38338,0.28,86.67,бу  ,23878,43412.38338,66,S  ,1579108000,80.16,58227,990,0.13,0.28,0.29,58227,31,969,1,66,126,4866,90,3920
43390.38339,0.28,86.67,бу  ,23890,43412.38339,12,BB ,1579948000,80.26,58227,991,0.13,0.28,0.29,58227,31,969,1,4,127,4896,89,3831
43390.38339,0.28,86.67,бу  ,23891,43412.38339,1,S  ,1580018000,80.25,58227,992,0.13,0.28,0.29,58227,31,969,2,82,126,4866,92,3968
43390.38343,0.28,86.67,бу  ,23895,43412.38343,4,SS ,1580298000,80.22,58227,993,0.13,0.27,0.29,58227,36,982,31,873,132,4958,119,4401
43390.38348,0.28,86.67,бу  ,23896,43412.38348,1,B  ,1580368000,80.23,58018,994,0.13,0.27,0.28,58018,11,406,25,781,124,4856,113,4290
43390.38356,0.28,86.67,бу  ,23898,43412.38356,2,B  ,1580508000,80.25,58018,995,0.13,0.27,0.28,58018,20,440,22,738,132,4814,110,4247
43390.38358,0.28,86.67,бу  ,23899,43412.38358,1,B  ,1580578000,80.26,58018,996,0.13,0.27,0.28,58018,20,350,23,749,133,4941,111,4258
43390.38359,0.28,86.67,бу  ,23900,43412.38359,1,B  ,1580648000,80.26,58018,997,0.13,0.27,0.28,58018,20,274,23,749,134,4866,111,4258
43390.3836,0.28,86.67,бу  ,23911,43412.3836,11,B  ,1581418000,80.35,58018,998,0.13,0.27,0.28,58018,10,118,23,749,124,4710,111,4258
43390.3836,0.28,86.67,бу  ,24007,43412.3836,96,B  ,1588138000,81.12,58018,999,0.13,0.27,0.28,58018,6,22,23,749,120,4614,111,4258
43390.3836,0.28,86.67,бу  ,24025,43412.3836,18,B  ,1589398000,81.26,58018,1000,0.13,0.27,0.28,58018,1,4,23,749,115,4596,111,4258
43390.3836,0.28,86.67,бу  ,24029,43412.3836,4,BB ,1589678000,81.3,58018,1001,0.13,0.27,0.29,58018,35,966,24,772,131,4896,112,4281
43390.3836,0.28,86.67,бу  ,24037,43412.3836,8,B  ,1590238000,81.36,58018,1002,0.13,0.27,0.28,58018,1,71,24,772,115,4663,112,4281
43390.3836,0.28,86.67,бу  ,24041,43412.3836,4,B  ,1590518000,81.39,58018,1003,0.13,0.27,0.28,58018,1,67,24,772,115,4659,112,4281
43390.3836,0.28,86.67,бу  ,24045,43412.3836,4,B  ,1590798000,81.42,58018,1004,0.13,0.27,0.28,58018,1,63,24,772,115,4655,112,4281
43390.3836,0.28,86.67,бу  ,24049,43412.3836,4,B  ,1591078000,81.46,58018,1005,0.13,0.27,0.28,58018,1,59,24,772,115,4651,112,4281
43390.3836,0.28,86.67,бу  ,24065,43412.3836,16,S  ,1592198000,81.35,58018,1006,0.13,0.28,0.29,58018,35,966,1,2,130,4866,87,3972
43390.3836,0.28,86.67,бу  ,24066,43412.3836,1,B  ,1592268000,81.36,58018,1007,0.13,0.28,0.29,58018,1,1,25,802,114,4563,114,4338
43390.38362,0.28,86.67,бу  ,24068,43412.38362,2,BB ,1592408000,81.38,58018,1008,0.13,0.27,0.29,58018,34,965,25,802,132,4946,114,4338
43390.38365,0.28,86.67,бу  ,24069,43412.38365,1,S  ,1592478000,81.37,58018,1009,0.13,0.28,0.29,58018,34,965,3,173,133,4947,89,3991
43390.38366,0.28,86.67,бу  ,24070,43412.38366,1,S  ,1592548000,81.36,58018,1010,0.13,0.28,0.29,58018,35,966,3,171,135,4949,90,3990
43390.38367,0.28,86.67,бу  ,24071,43412.38367,1,S  ,1592618000,81.36,58018,1011,0.13,0.28,0.29,58018,35,966,3,170,135,4949,90,3989
43390.38367,0.28,86.67,бу  ,24072,43412.38367,1,S  ,1592688000,81.35,58018,1012,0.13,0.28,0.29,58018,35,966,2,15,135,4949,92,3985
43390.38368,0.28,86.67,бу  ,24073,43412.38368,1,S  ,1592758000,81.34,58018,1013,0.13,0.28,0.29,58018,35,966,6,112,135,4949,95,4003
43390.38369,0.28,86.67,бу  ,24078,43412.38369,5,S  ,1593108000,81.31,58018,1014,0.13,0.28,0.29,58018,35,966,1,5,135,4949,90,3896
43390.38369,0.28,86.67,бу  ,24086,43412.38369,8,B  ,1593668000,81.37,58018,1015,0.13,0.27,0.28,58018,1,101,27,869,118,4745,118,4329
43390.38369,0.28,86.67,бу  ,24095,43412.38369,9,BB ,1594298000,81.45,58018,1016,0.13,0.28,0.29,58018,35,966,1,76,136,4979,88,3887
43390.38372,0.28,86.67,бу  ,24097,43412.38372,2,S  ,1594438000,81.43,58018,1017,0.13,0.28,0.29,58018,35,966,1,6,135,4949,91,3924
43390.38375,0.28,86.67,бу  ,24098,43412.38375,1,B  ,1594508000,81.44,58018,1018,0.13,0.27,0.28,58018,6,151,26,785,123,4746,117,4297
43390.38387,0.28,86.67,бу  ,24099,43412.38387,1,B  ,1594578000,81.45,58116,1019,0.13,0.27,0.28,58116,13,324,27,793,129,4919,117,4313
43390.38394,0.28,86.67,бу  ,24100,43412.38394,1,B  ,1594648000,81.46,58116,1020,0.13,0.27,0.28,58116,15,257,24,751,132,4901,115,4272
43390.38407,0.28,86.67,бу  ,24103,43412.38407,3,B  ,1594858000,81.48,58116,1021,0.13,0.27,0.28,58116,24,1201,25,783,143,5854,120,4308
43390.38414,0.27,80,бу  ,24104,43412.38414,1,S  ,1594925000,81.47,58116,1022,0.12,0.27,0.28,58116,27,1442,25,782,146,5951,124,4311
43390.38414,0.27,80,бу  ,24105,43412.38414,1,S  ,1594993000,81.47,58116,1023,0.12,0.27,0.28,58116,27,1442,25,781,146,5951,124,4310
43390.38414,0.27,80,бу  ,24106,43412.38414,1,S  ,1595060000,81.46,58116,1024,0.12,0.27,0.28,58116,26,1441,24,772,145,5950,123,4301
43390.38418,0.27,80,бу  ,24108,43412.38418,2,S  ,1595195000,81.45,58116,1025,0.12,0.27,0.28,58116,28,1529,24,770,147,6038,123,4299
43390.38418,0.27,80,бу  ,24110,43412.38418,2,S  ,1595330000,81.44,58116,1026,0.12,0.27,0.28,58116,28,1529,25,776,147,6038,124,4305
43390.38419,0.27,80,бу  ,24112,43412.38419,2,S  ,1595465000,81.42,58116,1027,0.12,0.27,0.28,58116,28,1529,24,766,147,6038,123,4295
43390.38419,0.27,80,бу  ,24113,43412.38419,1,S  ,1595533000,81.42,58116,1028,0.12,0.27,0.28,58116,28,1529,17,443,147,6038,118,4121
43390.3842,0.27,80,бу  ,24115,43412.3842,2,S  ,1595668000,81.4,58116,1029,0.12,0.27,0.28,58116,28,1529,19,665,147,6038,120,4343
43390.3842,0.27,80,бу  ,24117,43412.3842,2,S  ,1595803000,81.39,58116,1030,0.12,0.27,0.28,58116,28,1529,18,655,147,6038,119,4333
43390.38421,0.27,80,бу  ,24119,43412.38421,2,S  ,1595938000,81.38,58116,1031,0.12,0.27,0.28,58116,28,1529,19,661,147,6038,120,4339
43390.38421,0.27,80,бу  ,24121,43412.38421,2,S  ,1596073000,81.36,58116,1032,0.12,0.27,0.28,58116,28,1529,18,589,147,6038,119,4267
43390.38422,0.27,80,бу  ,24123,43412.38422,2,S  ,1596208000,81.35,58116,1033,0.12,0.27,0.28,58116,28,1529,16,520,147,6038,117,4198
43390.38424,0.27,80,бу  ,24125,43412.38424,2,S  ,1596343000,81.34,58116,1034,0.12,0.27,0.28,58116,28,1529,19,648,147,6038,120,4326
43390.38424,0.27,80,бу  ,24127,43412.38424,2,S  ,1596478000,81.33,58116,1035,0.12,0.27,0.28,58116,28,1529,20,654,147,6038,121,4332
43390.38425,0.27,80,бу  ,24129,43412.38425,2,S  ,1596613000,81.31,58116,1036,0.12,0.27,0.28,58116,28,1529,20,652,147,6038,121,4330
43390.38425,0.27,80,бу  ,24130,43412.38425,1,S  ,1596680000,81.31,58116,1037,0.12,0.27,0.28,58116,28,1529,20,651,147,6038,121,4329
43390.38425,0.27,80,бу  ,24132,43412.38425,2,S  ,1596815000,81.29,58116,1038,0.12,0.27,0.28,58116,28,1529,21,656,147,6038,122,4334
43390.38426,0.27,80,бу  ,24134,43412.38426,2,S  ,1596950000,81.28,58116,1039,0.12,0.27,0.28,58116,28,1529,22,655,147,6038,123,4333
43390.38426,0.27,80,бу  ,24136,43412.38426,2,S  ,1597085000,81.27,58116,1040,0.12,0.27,0.28,58116,28,1529,21,645,147,6038,122,4323
43390.38427,0.27,80,бу  ,24138,43412.38427,2,S  ,1597220000,81.25,58116,1041,0.12,0.27,0.28,58116,28,1529,22,651,147,6038,123,4329
43390.38427,0.27,80,бу  ,24140,43412.38427,2,S  ,1597355000,81.24,58116,1042,0.12,0.27,0.28,58116,28,1529,22,649,147,6038,123,4327
43390.38428,0.27,80,бу  ,24142,43412.38428,2,S  ,1597490000,81.23,58116,1043,0.12,0.27,0.28,58116,27,1442,23,675,146,5951,124,4353
43390.38429,0.27,80,бу  ,24144,43412.38429,2,S  ,1597625000,81.22,58116,1044,0.12,0.27,0.28,58116,27,1442,23,673,146,5951,124,4351
43390.38429,0.27,80,бу  ,24146,43412.38429,2,S  ,1597760000,81.2,58151,1045,0.12,0.27,0.28,58151,27,1442,23,671,146,5951,124,4349
43390.38429,0.27,80,бу  ,24147,43412.38429,1,S  ,1597828000,81.2,58151,1046,0.12,0.27,0.28,58151,27,1442,22,662,146,5951,123,4340
43390.38429,0.27,80,бу  ,24149,43412.38429,2,S  ,1597963000,81.18,58151,1047,0.12,0.27,0.28,58151,27,1442,23,668,146,5951,124,4346
43390.38431,0.27,80,бу  ,24151,43412.38431,2,S  ,1598098000,81.17,58151,1048,0.12,0.27,0.28,58151,28,1529,24,757,147,6038,125,4435
43390.38432,0.27,80,бу  ,24153,43412.38432,2,S  ,1598233000,81.16,58151,1049,0.12,0.27,0.28,58151,27,1442,25,763,146,5951,126,4441
43390.38432,0.27,80,бу  ,24155,43412.38432,2,S  ,1598368000,81.14,58151,1050,0.12,0.27,0.28,58151,27,1442,24,753,146,5951,125,4431
43390.38432,0.27,80,бу  ,24162,43412.38432,7,S  ,1598840000,81.1,58151,1051,0.12,0.27,0.28,58151,28,1529,25,754,147,6038,127,4433
43390.38433,0.27,80,бу  ,24164,43412.38433,2,S  ,1598975000,81.09,58151,1052,0.12,0.27,0.28,58151,28,1529,24,751,147,6038,127,4431
43390.38433,0.27,80,бу  ,24165,43412.38433,1,S  ,1599043000,81.08,58151,1053,0.12,0.27,0.28,58151,28,1529,25,751,146,6037,129,4451
43390.38434,0.27,80,бу  ,24167,43412.38434,2,S  ,1599178000,81.07,58151,1054,0.12,0.27,0.28,58151,28,1529,25,749,146,6037,129,4449
43390.38434,0.27,80,бу  ,24169,43412.38434,2,S  ,1599313000,81.05,58151,1055,0.12,0.27,0.28,58151,28,1529,25,747,146,6037,129,4447
43390.38435,0.27,80,бу  ,24171,43412.38435,2,S  ,1599448000,81.04,58151,1056,0.12,0.27,0.28,58151,27,1528,26,795,145,6036,131,4496
43390.38435,0.27,80,бу  ,24172,43412.38435,1,S  ,1599515000,81.03,58151,1057,0.12,0.27,0.28,58151,27,1528,26,794,145,6036,131,4495
43390.38435,0.27,80,бу  ,24174,43412.38435,2,S  ,1599650000,81.02,58151,1058,0.12,0.27,0.28,58151,27,1528,26,792,145,6036,131,4493
43390.38436,0.27,80,бу  ,24175,43412.38436,1,S  ,1599718000,81.02,58151,1059,0.12,0.27,0.28,58151,27,1528,26,791,145,6036,131,4492
43390.38436,0.27,80,бу  ,24177,43412.38436,2,S  ,1599853000,81,58151,1060,0.12,0.27,0.28,58151,27,1528,25,781,145,6036,130,4482
43390.38436,0.27,80,бу  ,24178,43412.38436,1,S  ,1599920000,81,58151,1061,0.12,0.27,0.28,58151,27,1528,25,780,145,6036,130,4481
43390.38436,0.27,80,бу  ,24180,43412.38436,2,S  ,1600055000,80.98,58151,1062,0.12,0.27,0.28,58151,27,1528,25,778,145,6036,131,4480
43390.38438,0.27,80,бу  ,24182,43412.38438,2,S  ,1600190000,80.97,58151,1063,0.12,0.27,0.28,58151,27,1528,25,776,145,6036,131,4478
43390.38438,0.27,80,бу  ,24184,43412.38438,2,S  ,1600325000,80.96,58151,1064,0.12,0.27,0.28,58151,26,1383,27,810,145,6036,133,4512
43390.38439,0.28,86.67,бу  ,24239,43412.38439,55,B  ,1604175000,81.39,58151,1065,0.13,0.27,0.28,58151,13,1039,29,835,132,5692,134,4536
43390.38439,0.28,86.67,бу  ,24243,43412.38439,4,B  ,1604455000,81.43,58151,1066,0.13,0.27,0.28,58151,13,1035,29,835,132,5688,134,4536
43390.38439,0.28,86.67,бу  ,24302,43412.38439,59,B  ,1608585000,81.89,58151,1067,0.13,0.27,0.28,58151,13,976,29,835,132,5629,134,4536
43390.38439,0.28,86.67,бу  ,24361,43412.38439,59,B  ,1612715000,82.36,58151,1068,0.13,0.27,0.28,58151,13,917,29,835,132,5570,134,4536
43390.38439,0.28,86.67,бу  ,24420,43412.38439,59,B  ,1616845000,82.83,58151,1069,0.13,0.27,0.28,58151,13,858,29,835,132,5511,134,4536
43390.38439,0.28,86.67,бу  ,24479,43412.38439,59,B  ,1620975000,83.3,58151,1070,0.13,0.27,0.28,58151,12,799,29,835,131,5452,134,4536
43390.3844,0.28,86.67,бу  ,24538,43412.3844,59,B  ,1625105000,83.76,58151,1071,0.13,0.27,0.28,58151,12,740,29,835,131,5393,134,4536
43390.3844,0.28,86.67,бу  ,24593,43412.3844,55,B  ,1628955000,84.2,58151,1072,0.13,0.27,0.28,58151,12,685,29,835,131,5338,134,4536
43390.3844,0.28,86.67,бу  ,24597,43412.3844,4,B  ,1629235000,84.23,58151,1073,0.13,0.27,0.28,58151,12,681,29,835,131,5334,134,4536
43390.3844,0.28,86.67,бу  ,24656,43412.3844,59,B  ,1633365000,84.7,58151,1074,0.13,0.27,0.28,58151,9,622,29,835,128,5275,134,4536
43390.3844,0.28,86.67,бу  ,24675,43412.3844,19,B  ,1634695000,84.85,58151,1075,0.13,0.27,0.28,58151,9,603,31,938,128,5256,135,4560
43390.3844,0.28,86.67,бу  ,24715,43412.3844,40,B  ,1637495000,85.17,58151,1076,0.13,0.27,0.28,58151,9,563,31,938,128,5216,135,4560
43390.3844,0.28,86.67,бу  ,24729,43412.3844,14,B  ,1638475000,85.28,58151,1077,0.13,0.27,0.28,58151,9,549,31,938,128,5202,135,4560
43390.3844,0.28,86.67,бу  ,24749,43412.3844,20,B  ,1639875000,85.44,58151,1078,0.13,0.27,0.28,58151,9,529,31,938,128,5182,135,4560
43390.3844,0.28,86.67,бу  ,24808,43412.3844,59,B  ,1644005000,85.9,58151,1079,0.13,0.27,0.28,58151,9,470,31,938,128,5123,135,4560
43390.3844,0.28,86.67,бу  ,24911,43412.3844,103,B  ,1651215000,86.72,58151,1080,0.13,0.27,0.28,58151,6,367,32,949,125,5020,136,4571
43390.3844,0.28,86.67,бу  ,24936,43412.3844,25,B  ,1652965000,86.92,58151,1081,0.13,0.27,0.28,58151,6,342,32,949,125,4995,136,4571
43390.3844,0.28,86.67,бу  ,24961,43412.3844,25,B  ,1654715000,87.12,58151,1082,0.13,0.27,0.28,58151,6,317,32,949,125,4970,136,4571
43390.3844,0.28,86.67,бу  ,24970,43412.3844,9,B  ,1655345000,87.19,58151,1083,0.13,0.27,0.28,58151,6,308,32,949,125,4961,136,4571
43390.3844,0.28,86.67,бу  ,24979,43412.3844,9,B  ,1655975000,87.26,58151,1084,0.13,0.27,0.28,58151,6,299,32,949,125,4952,136,4571
43390.38441,0.28,86.67,бу  ,24980,43412.38441,1,B  ,1656045000,87.27,58151,1085,0.13,0.27,0.28,58151,6,298,32,949,125,4951,136,4571
43390.38441,0.28,86.67,бу  ,25030,43412.38441,50,B  ,1659545000,87.66,58151,1086,0.13,0.27,0.28,58151,6,248,32,949,125,4901,136,4571
43390.38441,0.28,86.67,бу  ,25031,43412.38441,1,B  ,1659615000,87.67,58151,1087,0.13,0.27,0.28,58151,6,247,32,949,125,4900,136,4571
43390.38443,0.28,86.67,бу  ,25033,43412.38443,2,B  ,1659755000,87.69,58151,1088,0.13,0.27,0.28,58151,6,245,31,948,125,4898,135,4570
43390.38443,0.28,86.67,бу  ,25034,43412.38443,1,B  ,1659825000,87.7,58975,1089,0.13,0.27,0.28,58975,6,244,31,948,125,4897,135,4570
43390.38446,0.28,86.67,бу  ,25035,43412.38446,1,B  ,1659895000,87.7,58975,1090,0.13,0.27,0.28,58975,7,253,31,948,127,4908,135,4570
43390.38446,0.28,86.67,бу  ,25049,43412.38446,14,B  ,1660875000,87.82,58975,1091,0.13,0.27,0.28,58975,8,379,30,940,128,5034,135,4563
43390.38446,0.28,86.67,бу  ,25060,43412.38446,11,B  ,1661645000,87.9,58975,1092,0.13,0.27,0.28,58975,8,368,30,940,128,5023,135,4563
43390.38446,0.28,86.67,бу  ,25080,43412.38446,20,B  ,1663045000,88.06,58975,1093,0.13,0.27,0.28,58975,10,357,30,940,130,5012,135,4563
43390.38446,0.28,86.67,бу  ,25104,43412.38446,24,B  ,1664725000,88.25,58975,1094,0.13,0.27,0.28,58975,8,185,30,940,128,4840,135,4563
43390.38446,0.28,86.67,бу  ,25110,43412.38446,6,B  ,1665145000,88.3,58975,1095,0.13,0.27,0.28,58975,9,180,29,916,129,4835,134,4539
43390.38446,0.28,86.67,бу  ,25133,43412.38446,23,B  ,1666755000,88.48,58975,1096,0.13,0.27,0.28,58975,9,157,29,916,129,4812,134,4539
43390.38446,0.28,86.67,бу  ,25139,43412.38446,6,B  ,1667175000,88.53,58975,1097,0.13,0.27,0.28,58975,9,151,29,916,129,4806,134,4539
43390.38447,0.28,86.67,бу  ,25151,43412.38447,12,B  ,1668015000,88.62,58975,1098,0.13,0.27,0.28,58975,10,147,28,904,130,4802,133,4527
43390.38447,0.28,86.67,бу  ,25152,43412.38447,1,B  ,1668085000,88.63,58975,1099,0.13,0.27,0.28,58975,12,157,28,904,132,4812,133,4527
43390.38456,0.28,86.67,бу  ,25153,43412.38456,1,B  ,1668155000,88.64,59040,1100,0.13,0.27,0.28,59040,18,405,27,903,141,5066,131,4524
43390.38459,0.28,86.67,бу  ,25160,43412.38459,7,B  ,1668645000,88.7,59040,1101,0.13,0.27,0.28,59040,22,463,26,896,144,5074,130,4517
43390.38473,0.28,86.67,бу  ,25161,43412.38473,1,B  ,1668715000,88.7,59041,1102,0.13,0.27,0.28,59041,20,230,25,882,144,4778,128,4502
43390.38473,0.28,86.67,бу  ,25168,43412.38473,7,B  ,1669205000,88.76,59041,1103,0.13,0.27,0.28,59041,20,223,25,882,144,4771,128,4502
43390.38473,0.28,86.67,бу  ,25169,43412.38473,1,B  ,1669275000,88.77,59041,1104,0.13,0.27,0.28,59041,20,222,25,882,144,4770,128,4502
43390.38473,0.28,86.67,бу  ,25211,43412.38473,42,B  ,1672215000,89.1,59041,1105,0.13,0.27,0.28,59041,19,172,26,893,143,4720,129,4513
43390.38473,0.28,86.67,бу  ,25212,43412.38473,1,B  ,1672285000,89.11,59041,1106,0.13,0.27,0.28,59041,19,171,26,893,143,4719,129,4513
43390.38473,0.28,86.67,бу  ,25282,43412.38473,70,B  ,1677185000,89.66,59041,1107,0.13,0.27,0.28,59041,13,101,26,893,137,4649,129,4513
43390.38475,0.28,86.67,бу  ,25352,43412.38475,70,B  ,1682085000,90.22,59041,1108,0.13,0.27,0.28,59041,7,39,26,893,132,4666,129,4513
43390.38475,0.28,86.67,бу  ,25391,43412.38475,39,BB ,1684815000,90.53,59041,1109,0.13,0.28,0.29,59041,38,975,1,46,142,4930,97,4117
43390.38476,0.28,86.67,бу  ,25392,43412.38476,1,S  ,1684885000,90.52,59041,1110,0.13,0.28,0.29,59041,38,975,1,4,141,4900,100,4157
43390.38477,0.28,86.67,бу  ,25402,43412.38477,10,S  ,1685585000,90.45,59041,1111,0.13,0.28,0.29,59041,38,975,2,88,141,4900,100,4240
43390.38478,0.28,86.67,бу  ,25403,43412.38478,1,S  ,1685655000,90.44,59041,1112,0.13,0.28,0.29,59041,38,975,5,175,141,4900,101,4220
43390.3848,0.28,86.67,бу  ,25408,43412.3848,5,S  ,1686005000,90.4,59041,1113,0.13,0.28,0.29,59041,38,975,5,16,141,4900,101,4061
43390.38483,0.28,86.67,бу  ,25409,43412.38483,1,S  ,1686075000,90.4,59041,1114,0.13,0.28,0.29,59041,38,975,6,182,143,4980,103,4228
43390.38484,0.28,86.67,бу  ,25413,43412.38484,4,S  ,1686355000,90.37,59203,1115,0.13,0.28,0.29,59203,38,975,2,3,143,4980,101,4129
43390.38487,0.28,86.67,бу  ,25414,43412.38487,1,S  ,1686425000,90.36,59203,1116,0.13,0.28,0.29,59203,38,975,2,81,143,4980,102,4138
43390.38491,0.28,86.67,бу  ,25419,43412.38491,5,S  ,1686775000,90.33,59203,1117,0.13,0.28,0.29,59203,40,1356,6,64,145,5361,107,4200
43390.38491,0.28,86.67,бу  ,25420,43412.38491,1,S  ,1686845000,90.32,59203,1118,0.13,0.28,0.29,59203,40,1356,5,59,145,5361,106,4195
43390.38493,0.28,86.67,бу  ,25421,43412.38493,1,S  ,1686915000,90.31,59203,1119,0.13,0.28,0.29,59203,41,1496,9,170,146,5501,109,4227
43390.38493,0.28,86.67,бу  ,25449,43412.38493,28,S  ,1688875000,90.11,59203,1120,0.13,0.28,0.29,59203,42,1726,6,50,147,5731,106,4107
43390.38493,0.28,86.67,бу  ,25460,43412.38493,11,S  ,1689645000,90.03,59203,1121,0.13,0.28,0.29,59203,42,1726,6,39,147,5731,106,4096
43390.38493,0.28,86.67,бу  ,25484,43412.38493,24,S  ,1691325000,89.86,59203,1122,0.13,0.28,0.29,59203,42,1726,2,15,147,5731,102,4072
43390.38493,0.28,86.67,бу  ,25499,43412.38493,15,SS ,1692375000,89.76,59203,1123,0.13,0.27,0.29,59203,42,1726,29,922,147,5731,134,4501
43390.38497,0.28,86.67,бу  ,25513,43412.38497,14,B  ,1693355000,89.87,59203,1124,0.13,0.27,0.28,59203,6,24,29,922,138,5653,135,4558
43390.38501,0.28,86.67,бу  ,25514,43412.38501,1,B  ,1693425000,89.88,59214,1125,0.13,0.27,0.28,59214,9,35,30,923,140,5663,137,4560
43390.38501,0.28,86.67,бу  ,25515,43412.38501,1,B  ,1693495000,89.88,59214,1126,0.13,0.27,0.28,59214,8,26,30,923,139,5654,137,4560
43390.38501,0.28,86.67,бу  ,25516,43412.38501,1,B  ,1693565000,89.89,59214,1127,0.13,0.27,0.28,59214,8,25,30,923,139,5653,137,4560
43390.38501,0.28,86.67,бу  ,25517,43412.38501,1,B  ,1693635000,89.9,59214,1128,0.13,0.27,0.28,59214,8,24,30,923,139,5652,137,4560
43390.38501,0.28,86.67,бу  ,25518,43412.38501,1,B  ,1693705000,89.91,59214,1129,0.13,0.27,0.28,59214,6,18,30,923,137,5646,137,4560
43390.38501,0.28,86.67,бу  ,25527,43412.38501,9,B  ,1694335000,89.98,59214,1130,0.13,0.27,0.28,59214,2,4,30,923,133,5632,137,4560
43390.38501,0.28,86.67,бу  ,25531,43412.38501,4,B  ,1694615000,90.01,59214,1131,0.13,0.27,0.28,59214,2,4,30,923,133,5632,137,4560
43390.38501,0.28,86.67,бу  ,25533,43412.38501,2,B  ,1694755000,90.03,59214,1132,0.13,0.27,0.28,59214,1,6,30,923,132,5634,137,4560
43390.38502,0.28,86.67,бу  ,25534,43412.38502,1,S  ,1694825000,90.02,59214,1133,0.13,0.28,0.29,59214,43,1975,8,149,148,5902,110,4137
43390.38502,0.28,86.67,бу  ,25535,43412.38502,1,S  ,1694895000,90.01,59214,1134,0.13,0.28,0.29,59214,43,1975,7,148,148,5902,109,4136
43390.38503,0.28,86.67,бу  ,25537,43412.38503,2,S  ,1695035000,90,59214,1135,0.13,0.28,0.29,59214,45,1979,8,196,151,5985,111,4263
43390.38505,0.28,86.67,бу  ,25538,43412.38505,1,S  ,1695105000,89.99,59214,1136,0.13,0.28,0.29,59214,45,1979,10,280,151,5985,114,4348
43390.38509,0.28,86.67,бу  ,25543,43412.38509,5,S  ,1695455000,89.95,59214,1137,0.13,0.28,0.29,59214,45,1979,14,286,152,6063,117,4353
43390.3851,0.28,86.67,бу  ,25544,43412.3851,1,S  ,1695525000,89.95,59229,1138,0.13,0.28,0.29,59229,45,1979,14,285,152,6063,117,4352
43390.38514,0.28,86.67,бу  ,25563,43412.38514,19,S  ,1696855000,89.81,59229,1139,0.13,0.28,0.29,59229,45,1979,10,173,152,6063,113,4240
43390.38514,0.28,86.67,бу  ,25726,43412.38514,163,S  ,1708265000,88.68,59229,1140,0.13,0.28,0.29,59229,45,1979,4,10,152,6063,107,4077
43390.38514,0.28,86.67,бу  ,25736,43412.38514,10,S  ,1708965000,88.61,59229,1141,0.13,0.28,0.29,59229,45,1979,4,10,152,6063,107,4077
43390.38514,0.28,86.67,бу  ,25764,43412.38514,28,S  ,1710925000,88.42,59229,1142,0.13,0.28,0.29,59229,45,1979,1,57,152,6063,104,4124
43390.38514,0.28,86.67,бу  ,25821,43412.38514,57,SS ,1714915000,88.03,59229,1143,0.13,0.27,0.29,59229,45,1979,30,923,152,6063,137,4511
43390.38514,0.28,86.67,бу  ,25824,43412.38514,3,B  ,1715125000,88.06,59229,1144,0.13,0.27,0.28,59229,1,23,30,923,135,5782,137,4511
43390.38522,0.28,86.67,бу  ,25865,43412.38522,41,BB ,1717995000,88.37,59229,1145,0.13,0.27,0.29,59229,45,1979,31,994,152,6014,136,4632
43390.38523,0.28,86.67,бу  ,25866,43412.38523,1,S  ,1718065000,88.36,59229,1146,0.13,0.28,0.29,59229,45,1979,4,218,151,5984,109,4383
43390.38527,0.28,86.67,бу  ,25867,43412.38527,1,S  ,1718135000,88.36,59327,1147,0.13,0.28,0.29,59327,45,1979,1,1,151,5984,106,4166
43390.38527,0.28,86.67,бу  ,25868,43412.38527,1,B  ,1718205000,88.36,59327,1148,0.13,0.27,0.28,59327,1,12,33,1045,134,5692,138,4631
43390.38527,0.28,86.67,бу  ,25869,43412.38527,1,B  ,1718275000,88.37,59327,1149,0.13,0.27,0.28,59327,1,11,33,1045,135,5721,137,4604
43390.38527,0.28,86.67,бу  ,25870,43412.38527,1,B  ,1718345000,88.38,59327,1150,0.13,0.27,0.28,59327,1,10,33,1045,135,5720,137,4604
43390.38528,0.28,86.67,бу  ,25871,43412.38528,1,S  ,1718415000,88.37,59327,1151,0.13,0.28,0.29,59327,45,1979,1,78,151,5984,107,4267
43390.38529,0.28,86.67,бу  ,25872,43412.38529,1,S  ,1718485000,88.37,59327,1152,0.13,0.28,0.29,59327,45,1979,10,233,152,6063,115,4421
43390.38535,0.28,86.67,бу  ,25873,43412.38535,1,S  ,1718555000,88.36,59327,1153,0.13,0.28,0.29,59327,45,1977,16,656,153,6120,118,4549
43390.38537,0.28,86.67,бу  ,25876,43412.38537,3,S  ,1718765000,88.34,59327,1154,0.13,0.28,0.29,59327,45,1977,19,763,154,6122,123,4722
43390.38549,0.28,86.67,бу  ,25879,43412.38549,3,S  ,1718975000,88.32,59326,1155,0.13,0.28,0.29,59326,35,1664,22,1087,145,5950,121,4716
43390.38553,0.29,93.33,бу  ,25909,43412.38553,30,B  ,1721150000,88.55,59326,1156,0.14,0.28,0.29,59326,29,1290,27,1289,140,5626,125,4860
43390.38556,0.29,93.33,бу  ,25910,43412.38556,1,B  ,1721223000,88.56,59326,1157,0.14,0.28,0.29,59326,29,1289,27,1289,140,5625,125,4860
43390.38571,0.29,93.33,бу  ,25918,43412.38571,8,B  ,1721803000,88.62,59326,1158,0.14,0.28,0.29,59326,38,1796,28,1224,148,5989,128,4798
