,KOSPI 200 ─▌┐╔╝╟ 1811 297.5,,,,,,,,,,,,,,,,,,,,,,
43390.38345,0.15,87.5,бу  ,11757,43412.38345,117,SS ,430365000,59.01,42866,548,0.07,0.14,0.15,42866,1,1,30,1980,116,5436,141,10820
43390.38345,0.15,87.5,бу  ,11758,43412.38345,1,BB ,430403000,59.02,42866,549,0.07,0.14,0.16,42866,41,1577,29,1942,141,6177,140,10782
43390.38346,0.15,87.5,бу  ,11759,43412.38346,1,B  ,430440000,59.04,42866,550,0.07,0.14,0.15,42866,1,117,29,1942,118,5612,141,10900
43390.38346,0.15,87.5,бу  ,11762,43412.38346,3,B  ,430553000,59.08,42866,551,0.07,0.14,0.15,42866,4,228,29,1942,121,5714,141,10900
43390.38347,0.15,87.5,бу  ,11766,43412.38347,4,B  ,430703000,59.14,42866,552,0.07,0.14,0.15,42866,4,224,29,1942,121,5710,141,10900
43390.38347,0.15,87.5,бу  ,11768,43412.38347,2,B  ,430778000,59.17,42866,553,0.07,0.14,0.15,42866,5,262,30,1943,122,5748,142,10901
43390.3835,0.15,87.5,бу  ,11769,43412.3835,1,B  ,430815000,59.18,42625,554,0.07,0.14,0.15,42625,4,58,30,1943,120,5539,142,10901
43390.38351,0.15,87.5,бу  ,11770,43412.38351,1,B  ,430853000,59.2,42625,555,0.07,0.14,0.15,42625,6,185,30,1943,123,5667,142,10901
43390.38351,0.15,87.5,бу  ,11771,43412.38351,1,B  ,430890000,59.21,42625,556,0.07,0.14,0.15,42625,5,66,30,1943,122,5548,142,10901
43390.38351,0.15,87.5,бу  ,11772,43412.38351,1,B  ,430928000,59.22,42625,557,0.07,0.14,0.15,42625,5,65,30,1943,122,5547,142,10901
43390.38352,0.15,87.5,бу  ,11773,43412.38352,1,B  ,430965000,59.24,42625,558,0.07,0.14,0.15,42625,8,184,30,1943,124,5665,142,10901
43390.38352,0.15,87.5,бу  ,11774,43412.38352,1,B  ,431003000,59.25,42625,559,0.07,0.14,0.15,42625,8,165,30,1943,124,5646,142,10901
43390.38352,0.15,87.5,бу  ,11775,43412.38352,1,B  ,431040000,59.27,42625,560,0.07,0.14,0.15,42625,8,164,30,1943,124,5645,142,10901
43390.38354,0.15,87.5,бу  ,11776,43412.38354,1,B  ,431078000,59.28,42625,561,0.07,0.14,0.15,42625,8,64,30,1943,124,5545,142,10901
43390.38356,0.15,87.5,бу  ,11778,43412.38356,2,B  ,431153000,59.31,42625,562,0.07,0.14,0.15,42625,10,282,30,1943,125,5761,142,10901
43390.38356,0.15,87.5,бу  ,11779,43412.38356,1,B  ,431190000,59.33,42625,563,0.07,0.14,0.15,42625,10,281,30,1943,125,5760,142,10901
43390.38356,0.15,87.5,бу  ,11780,43412.38356,1,B  ,431228000,59.34,42625,564,0.07,0.14,0.15,42625,10,280,30,1943,125,5759,142,10901
43390.38356,0.15,87.5,бу  ,11782,43412.38356,2,B  ,431303000,59.37,42625,565,0.07,0.14,0.15,42625,9,278,30,1943,124,5757,142,10901
43390.38356,0.15,87.5,бу  ,11783,43412.38356,1,B  ,431340000,59.38,42625,566,0.07,0.14,0.15,42625,9,277,30,1943,124,5756,142,10901
43390.38356,0.15,87.5,бу  ,11785,43412.38356,2,B  ,431415000,59.41,42625,567,0.07,0.14,0.15,42625,10,276,30,1943,125,5755,142,10901
43390.38356,0.15,87.5,бу  ,11786,43412.38356,1,B  ,431453000,59.43,42625,568,0.07,0.14,0.15,42625,10,275,30,1943,125,5754,142,10901
43390.38358,0.15,87.5,бу  ,11872,43412.38358,86,B  ,434678000,60.67,42625,569,0.07,0.14,0.15,42625,4,72,30,1943,119,5551,142,10901
43390.38359,0.15,87.5,бу  ,11874,43412.38359,2,B  ,434753000,60.69,42625,570,0.07,0.14,0.15,42625,2,2,30,1943,117,5481,142,10901
43390.38359,0.15,87.5,бу  ,11876,43412.38359,2,BB ,434828000,60.72,42625,571,0.07,0.14,0.16,42625,40,1573,30,1943,140,6172,142,10901
43390.38359,0.15,87.5,бу  ,11893,43412.38359,17,B  ,435465000,60.97,42625,572,0.07,0.14,0.15,42625,1,33,30,1943,116,5512,142,10901
43390.38359,0.15,87.5,бу  ,11926,43412.38359,33,BB ,436703000,61.44,42625,573,0.07,0.15,0.16,42625,40,1573,1,17,140,6172,116,8751
43390.38367,0.16,100,бу  ,11936,43412.38367,10,B  ,437103000,61.59,42589,574,0.08,0.15,0.16,42589,38,1509,16,476,138,6104,130,9124
43390.38372,0.16,100,бу  ,11937,43412.38372,1,B  ,437143000,61.6,42589,575,0.08,0.15,0.16,42589,37,1507,17,360,138,6103,131,9008
43390.38384,0.15,87.5,бу  ,11952,43412.38384,15,S  ,437705000,61.47,42600,576,0.07,0.15,0.16,42600,39,1509,17,249,140,6105,132,8900
43390.38387,0.15,87.5,бу  ,11953,43412.38387,1,S  ,437743000,61.46,42600,577,0.07,0.15,0.16,42600,39,1509,15,118,140,6105,130,8769
43390.38392,0.15,87.5,бу  ,11954,43412.38392,1,S  ,437780000,61.45,42585,578,0.07,0.15,0.16,42585,40,1519,14,125,140,6114,129,8776
43390.38392,0.15,87.5,бу  ,11955,43412.38392,1,S  ,437818000,61.44,42585,579,0.07,0.15,0.16,42585,40,1519,14,124,140,6114,129,8775
43390.38399,0.15,87.5,бу  ,11957,43412.38399,2,S  ,437893000,61.43,42585,580,0.07,0.15,0.16,42585,41,1522,14,122,142,6127,129,8773
43390.38402,0.15,87.5,бу  ,11958,43412.38402,1,S  ,437930000,61.42,42585,581,0.07,0.15,0.16,42585,40,1519,14,110,141,6124,128,8711
43390.38409,0.16,100,бу  ,11961,43412.38409,3,B  ,438050000,61.46,42582,582,0.08,0.15,0.16,42582,40,1517,16,230,141,6122,130,8833
43390.38419,0.15,87.5,бу  ,12135,43412.38419,174,S  ,444575000,59.96,42584,583,0.07,0.15,0.16,42584,43,1565,4,59,144,6170,118,8811
43390.38419,0.15,87.5,бу  ,12194,43412.38419,59,S  ,446788000,59.47,42584,584,0.07,0.15,0.16,42584,43,1565,4,59,144,6170,118,8811
43390.38419,0.15,87.5,бу  ,12198,43412.38419,4,B  ,446938000,59.52,42584,585,0.07,0.14,0.15,42584,1,148,29,1974,120,5625,141,10919
43390.38419,0.15,87.5,бу  ,12199,43412.38419,1,B  ,446975000,59.54,42584,586,0.07,0.14,0.15,42584,1,147,29,1942,121,5673,142,11005
43390.38419,0.15,87.5,бу  ,12200,43412.38419,1,B  ,447013000,59.55,42584,587,0.07,0.14,0.15,42584,1,146,29,1942,121,5672,142,11005
43390.38419,0.15,87.5,бу  ,12201,43412.38419,1,B  ,447050000,59.57,42584,588,0.07,0.14,0.15,42584,1,145,29,1942,121,5671,142,11005
43390.3842,0.15,87.5,бу  ,12203,43412.3842,2,SS ,447125000,59.55,42584,589,0.07,0.14,0.15,42584,1,98,29,1979,120,5575,142,11042
43390.3842,0.15,87.5,бу  ,12204,43412.3842,1,B  ,447163000,59.56,42584,590,0.07,0.14,0.15,42584,1,97,29,1979,120,5574,142,11042
43390.3842,0.15,87.5,бу  ,12205,43412.3842,1,B  ,447200000,59.58,42584,591,0.07,0.14,0.15,42584,1,96,28,1941,121,5622,141,11004
43390.3842,0.15,87.5,бу  ,12212,43412.3842,7,B  ,447463000,59.67,42584,592,0.07,0.14,0.15,42584,1,89,28,1941,121,5615,141,11004
43390.38421,0.15,87.5,бу  ,12213,43412.38421,1,B  ,447500000,59.69,42584,593,0.07,0.14,0.15,42584,1,88,28,1941,121,5614,141,11004
43390.38421,0.15,87.5,бу  ,12215,43412.38421,2,B  ,447575000,59.72,42584,594,0.07,0.14,0.15,42584,2,87,28,1941,122,5613,141,11004
43390.38421,0.15,87.5,бу  ,12216,43412.38421,1,B  ,447613000,59.73,42584,595,0.07,0.14,0.15,42584,2,86,28,1941,122,5612,141,11004
43390.38424,0.15,87.5,бу  ,12218,43412.38424,2,B  ,447688000,59.76,42584,596,0.07,0.14,0.15,42584,2,84,27,1888,122,5610,140,10951
43390.38425,0.15,87.5,бу  ,12219,43412.38425,1,B  ,447725000,59.77,42584,597,0.07,0.14,0.15,42584,2,83,27,1888,123,5611,140,10951
43390.38426,0.15,87.5,бу  ,12220,43412.38426,1,B  ,447763000,59.79,42584,598,0.07,0.14,0.15,42584,2,82,27,1888,123,5610,140,10951
43390.38426,0.15,87.5,бу  ,12221,43412.38426,1,B  ,447800000,59.8,42584,599,0.07,0.14,0.15,42584,3,113,28,1889,124,5641,141,10952
43390.38426,0.15,87.5,бу  ,12222,43412.38426,1,B  ,447838000,59.81,42584,600,0.07,0.14,0.15,42584,3,112,28,1889,124,5640,141,10952
43390.38427,0.15,87.5,бу  ,12223,43412.38427,1,B  ,447875000,59.83,42584,601,0.07,0.14,0.15,42584,3,111,28,1889,124,5639,141,10952
43390.38428,0.15,87.5,бу  ,12227,43412.38428,4,B  ,448025000,59.88,42584,602,0.07,0.14,0.15,42584,5,110,28,1889,125,5637,141,10952
43390.38428,0.15,87.5,бу  ,12228,43412.38428,1,B  ,448063000,59.9,42584,603,0.07,0.14,0.15,42584,5,109,28,1889,125,5636,141,10952
43390.38428,0.15,87.5,бу  ,12229,43412.38428,1,B  ,448100000,59.91,42584,604,0.07,0.14,0.15,42584,5,108,28,1889,125,5635,141,10952
43390.38428,0.15,87.5,бу  ,12233,43412.38428,4,B  ,448250000,59.97,42584,605,0.07,0.14,0.15,42584,5,104,28,1889,125,5631,141,10952
43390.38428,0.15,87.5,бу  ,12235,43412.38428,2,B  ,448325000,59.99,42584,606,0.07,0.14,0.15,42584,5,102,28,1889,125,5629,141,10952
43390.38429,0.15,87.5,бу  ,12236,43412.38429,1,B  ,448363000,60.01,42584,607,0.07,0.14,0.15,42584,6,103,28,1889,127,5632,141,10952
43390.38433,0.15,87.5,бу  ,12237,43412.38433,1,B  ,448400000,60.02,42655,608,0.07,0.14,0.15,42655,8,157,28,1889,129,5695,140,10951
43390.38439,0.15,87.5,бу  ,12238,43412.38439,1,B  ,448438000,60.04,42655,609,0.07,0.14,0.15,42655,12,187,28,1889,133,5725,140,10951
43390.38439,0.15,87.5,бу  ,12239,43412.38439,1,B  ,448475000,60.05,42655,610,0.07,0.14,0.15,42655,12,186,28,1889,133,5724,140,10951
43390.38439,0.15,87.5,бу  ,12240,43412.38439,1,B  ,448513000,60.06,42655,611,0.07,0.14,0.15,42655,12,185,28,1889,133,5723,140,10951
43390.38439,0.15,87.5,бу  ,12241,43412.38439,1,B  ,448550000,60.08,42655,612,0.07,0.14,0.15,42655,12,184,28,1889,133,5722,140,10951
43390.38439,0.15,87.5,бу  ,12245,43412.38439,4,B  ,448700000,60.13,42655,613,0.07,0.14,0.15,42655,12,180,28,1889,133,5718,140,10951
43390.38439,0.15,87.5,бу  ,12363,43412.38439,118,B  ,453125000,61.77,42655,614,0.07,0.14,0.15,42655,6,62,28,1889,127,5600,140,10951
43390.38439,0.15,87.5,бу  ,12364,43412.38439,1,B  ,453163000,61.79,42655,615,0.07,0.14,0.15,42655,6,61,28,1889,127,5599,140,10951
43390.38439,0.15,87.5,бу  ,12365,43412.38439,1,B  ,453200000,61.8,42655,616,0.07,0.14,0.15,42655,6,60,28,1889,127,5598,139,10833
43390.38439,0.15,87.5,бу  ,12370,43412.38439,5,B  ,453388000,61.87,42655,617,0.07,0.14,0.15,42655,6,55,28,1889,127,5593,139,10833
43390.38439,0.15,87.5,бу  ,12425,43412.38439,55,B  ,455450000,62.64,42655,618,0.07,0.14,0.15,42655,6,55,28,1889,127,5593,139,10833
43390.3844,0.15,87.5,бу  ,12426,43412.3844,1,S  ,455488000,62.63,42655,619,0.07,0.15,0.16,42655,45,1582,5,432,144,6185,119,9141
43390.38453,0.15,87.5,бу  ,12427,43412.38453,1,S  ,455525000,62.62,42537,620,0.07,0.15,0.16,42537,43,1572,9,308,143,6177,120,9001
43390.38453,0.15,87.5,бу  ,12447,43412.38453,20,S  ,456275000,62.44,42537,621,0.07,0.15,0.16,42537,43,1572,9,288,143,6177,120,8981
43390.38455,0.15,87.5,бу  ,12512,43412.38455,65,S  ,458713000,61.89,42537,622,0.07,0.15,0.16,42537,43,1572,8,244,143,6177,119,8937
43390.38456,0.15,87.5,бу  ,12513,43412.38456,1,S  ,458750000,61.88,42529,623,0.07,0.15,0.16,42529,43,1572,9,245,143,6177,120,8938
43390.38456,0.15,87.5,бу  ,12713,43412.38456,200,S  ,466250000,60.22,42529,624,0.07,0.15,0.16,42529,43,1572,2,45,143,6177,113,8738
43390.38459,0.15,87.5,бу  ,12726,43412.38459,13,SS ,466738000,60.12,42529,625,0.07,0.14,0.15,42529,1,87,29,1927,119,5570,140,11061
43390.38465,0.15,87.5,бу  ,12727,43412.38465,1,B  ,466775000,60.13,42529,626,0.07,0.14,0.15,42529,6,315,28,1889,125,5847,140,11141
43390.38469,0.15,87.5,бу  ,12877,43412.38469,150,B  ,472400000,62.13,42529,627,0.07,0.14,0.15,42529,2,47,28,1889,121,5579,140,11141
43390.3847,0.15,87.5,бу  ,12879,43412.3847,2,BB ,472475000,62.16,42518,628,0.07,0.15,0.16,42518,43,1611,1,53,144,6226,112,8826
43390.3847,0.15,87.5,бу  ,12883,43412.3847,4,S  ,472625000,62.13,42518,629,0.07,0.15,0.16,42518,43,1611,1,49,144,6226,112,8822
43390.38472,0.15,87.5,бу  ,12884,43412.38472,1,S  ,472663000,62.12,42518,630,0.07,0.15,0.16,42518,42,1562,4,292,144,6182,115,8985
43390.38473,0.15,87.5,бу  ,12885,43412.38473,1,S  ,472700000,62.11,42518,631,0.07,0.15,0.16,42518,42,1562,4,291,144,6182,115,8984
43390.38473,0.15,87.5,бу  ,12965,43412.38473,80,S  ,475700000,61.46,42518,632,0.07,0.15,0.16,42518,42,1562,2,93,144,6182,113,8786
43390.38505,0.16,100,бу  ,12969,43412.38505,4,B  ,475860000,61.51,42369,633,0.08,0.15,0.16,42369,43,1560,14,544,147,6186,126,9290
43390.3852,0.16,100,бу  ,12970,43412.3852,1,B  ,475900000,61.52,42370,634,0.08,0.15,0.16,42370,45,1580,17,372,149,6206,130,9125
43390.38529,0.15,87.5,бу  ,12971,43412.38529,1,S  ,475938000,61.51,42370,635,0.07,0.15,0.16,42370,45,1580,21,570,149,6206,133,9322
43390.38531,0.15,87.5,бу  ,12972,43412.38531,1,S  ,475975000,61.51,42370,636,0.07,0.15,0.16,42370,46,1591,21,569,150,6217,133,9321
43390.38542,0.15,87.5,бу  ,12973,43412.38542,1,S  ,476013000,61.5,42372,637,0.07,0.15,0.16,42372,48,1700,27,1208,154,6570,138,9426
43390.38546,0.16,100,бу  ,12990,43412.38546,17,B  ,476693000,61.72,42372,638,0.08,0.15,0.16,42372,49,1684,27,1208,155,6554,138,9426
43390.38546,0.16,100,бу  ,13008,43412.38546,18,B  ,477413000,61.96,42372,639,0.08,0.15,0.16,42372,49,1666,27,1208,155,6536,138,9426
43390.38574,0.16,100,бу  ,13018,43412.38574,10,B  ,477813000,62.09,42372,640,0.08,0.15,0.16,42372,53,2089,29,1299,160,6970,139,9284
43390.38574,0.15,87.5,бу  ,13140,43412.38574,122,S  ,482388000,61.11,42372,641,0.07,0.15,0.16,42372,53,2089,22,1165,160,6970,132,9150
43390.38574,0.15,87.5,бу  ,13244,43412.38574,104,S  ,486288000,60.29,42372,642,0.07,0.15,0.16,42372,53,2089,17,381,160,6970,127,8366
43390.38575,0.15,87.5,бу  ,13363,43412.38575,119,S  ,490750000,59.39,42372,643,0.07,0.15,0.16,42372,53,2089,12,343,160,6970,124,8860
43390.38576,0.15,87.5,бу  ,13467,43412.38576,104,S  ,494650000,58.62,42372,644,0.07,0.15,0.16,42372,53,2089,3,158,161,6972,115,8675
43390.38576,0.15,87.5,бу  ,13485,43412.38576,18,S  ,495325000,58.49,42372,645,0.07,0.15,0.16,42372,53,2089,3,140,161,6972,115,8657
43390.38576,0.15,87.5,бу  ,13572,43412.38576,87,S  ,498588000,57.86,42372,646,0.07,0.15,0.16,42372,53,2089,1,53,161,6972,113,8570
43390.38576,0.15,87.5,бу  ,13625,43412.38576,53,SS ,500575000,57.49,42372,647,0.07,0.14,0.15,42372,1,63,30,1935,136,6339,140,10685
43390.38576,0.15,87.5,бу  ,13630,43412.38576,5,B  ,500763000,57.55,42372,648,0.07,0.14,0.15,42372,1,58,30,1935,136,6334,140,10685
43390.38576,0.15,87.5,бу  ,13642,43412.38576,12,B  ,501213000,57.7,42372,649,0.07,0.14,0.15,42372,1,46,30,1935,136,6322,140,10685
43390.38576,0.15,87.5,бу  ,13655,43412.38576,13,B  ,501700000,57.86,42372,650,0.07,0.14,0.15,42372,1,33,30,1935,136,6309,140,10685
43390.38576,0.15,87.5,бу  ,13656,43412.38576,1,B  ,501738000,57.87,42372,651,0.07,0.14,0.15,42372,1,32,29,1897,137,6357,139,10647
43390.38578,0.15,87.5,бу  ,13662,43412.38578,6,SS ,501963000,57.83,42372,652,0.07,0.14,0.16,42372,53,2089,30,1935,161,6972,140,10685
43390.38578,0.15,87.5,бу  ,13696,43412.38578,34,B  ,503238000,58.24,42372,653,0.07,0.14,0.15,42372,1,70,29,1897,137,6395,139,10647
43390.38578,0.15,87.5,бу  ,13697,43412.38578,1,B  ,503275000,58.25,42372,654,0.07,0.14,0.15,42372,1,69,29,1897,137,6394,139,10647
43390.38578,0.15,87.5,бу  ,13698,43412.38578,1,B  ,503313000,58.27,42372,655,0.07,0.14,0.15,42372,1,68,29,1897,137,6393,139,10647
43390.3858,0.15,87.5,бу  ,13699,43412.3858,1,B  ,503350000,58.28,42571,656,0.07,0.14,0.15,42571,2,167,29,1897,138,6492,139,10647
43390.3858,0.15,87.5,бу  ,13700,43412.3858,1,B  ,503388000,58.29,42571,657,0.07,0.14,0.15,42571,2,166,29,1897,138,6491,139,10647
43390.3858,0.15,87.5,бу  ,13701,43412.3858,1,B  ,503425000,58.3,42571,658,0.07,0.14,0.15,42571,2,165,29,1897,138,6490,139,10647
43390.3858,0.15,87.5,бу  ,13705,43412.3858,4,B  ,503575000,58.35,42571,659,0.07,0.14,0.15,42571,2,161,29,1897,138,6486,139,10647
43390.3858,0.15,87.5,бу  ,13706,43412.3858,1,B  ,503613000,58.36,42571,660,0.07,0.14,0.15,42571,2,160,29,1897,138,6485,139,10647
43390.38588,0.15,87.5,бу  ,13716,43412.38588,10,B  ,503988000,58.48,42571,661,0.07,0.14,0.15,42571,10,670,29,1897,142,6848,140,10778
43390.38596,0.15,87.5,бу  ,13720,43412.38596,4,B  ,504138000,58.53,42582,662,0.07,0.14,0.15,42582,13,722,27,1883,144,6899,138,10764
43390.386,0.15,87.5,бу  ,13725,43412.386,5,B  ,504325000,58.59,42582,663,0.07,0.14,0.15,42582,14,718,28,1888,144,6894,139,10769
43390.38612,0.15,87.5,бу  ,13726,43412.38612,1,B  ,504363000,58.61,42591,664,0.07,0.14,0.15,42591,17,608,28,1888,145,6772,139,10769
43390.38612,0.15,87.5,бу  ,13727,43412.38612,1,B  ,504400000,58.62,42591,665,0.07,0.14,0.15,42591,17,607,28,1888,145,6771,139,10769
43390.38612,0.15,87.5,бу  ,13729,43412.38612,2,B  ,504475000,58.64,42591,666,0.07,0.14,0.15,42591,17,605,28,1888,145,6769,139,10769
43390.38612,0.15,87.5,бу  ,13731,43412.38612,2,B  ,504550000,58.67,42591,667,0.07,0.14,0.15,42591,17,603,28,1888,145,6767,139,10769
43390.38613,0.15,87.5,бу  ,13732,43412.38613,1,B  ,504588000,58.68,42591,668,0.07,0.14,0.15,42591,17,602,28,1888,145,6766,139,10769
43390.38613,0.15,87.5,бу  ,13734,43412.38613,2,B  ,504663000,58.7,42591,669,0.07,0.14,0.15,42591,17,600,28,1888,144,6759,139,10769
43390.38619,0.15,87.5,бу  ,13735,43412.38619,1,B  ,504700000,58.72,42591,670,0.07,0.14,0.15,42591,17,599,28,1888,144,6758,139,10769
43390.38631,0.15,87.5,бу  ,13736,43412.38631,1,B  ,504738000,58.73,42592,671,0.07,0.14,0.15,42592,22,740,29,1898,150,6910,140,10779
43390.38631,0.15,87.5,бу  ,13737,43412.38631,1,B  ,504775000,58.74,42592,672,0.07,0.14,0.15,42592,21,625,29,1898,149,6795,140,10779
43390.38633,0.15,87.5,бу  ,13738,43412.38633,1,B  ,504813000,58.75,42592,673,0.07,0.14,0.15,42592,22,626,29,1898,150,6796,140,10779
43390.38633,0.15,87.5,бу  ,13748,43412.38633,10,B  ,505188000,58.88,42592,674,0.07,0.14,0.15,42592,22,616,29,1898,150,6786,140,10779
43390.38656,0.15,87.5,бу  ,13749,43412.38656,1,B  ,505225000,58.89,42602,675,0.07,0.14,0.15,42602,32,1082,30,1899,159,7187,141,10780
43390.38656,0.15,87.5,бу  ,13750,43412.38656,1,B  ,505263000,58.9,42602,676,0.07,0.14,0.15,42602,32,1081,30,1899,159,7186,141,10780
43390.3867,0.15,87.5,бу  ,13778,43412.3867,28,B  ,506313000,59.24,42602,677,0.07,0.14,0.15,42602,30,1007,30,1897,156,7127,141,10778
43390.38693,0.15,87.5,бу  ,13782,43412.38693,4,B  ,506463000,59.29,42618,678,0.07,0.14,0.15,42618,42,1963,27,1873,166,7506,138,10754
43390.38711,0.15,87.5,бу  ,13783,43412.38711,1,B  ,506500000,59.3,42618,679,0.07,0.14,0.15,42618,44,1964,26,1872,169,7508,138,10871
43390.38719,0.14,75,бу  ,13785,43412.38719,2,S  ,506570000,59.29,42618,680,0.06,0.14,0.15,42618,46,2071,26,1870,170,7611,138,10769
43390.38734,0.14,75,бу  ,13786,43412.38734,1,S  ,506605000,59.28,42618,681,0.06,0.14,0.15,42618,46,2097,29,2008,170,7637,141,10907
43390.3874,0.14,75,бу  ,13787,43412.3874,1,S  ,506640000,59.27,42618,682,0.06,0.14,0.15,42618,45,2096,29,2007,169,7636,142,11006
43390.38769,0.15,87.5,бу  ,13789,43412.38769,2,B  ,506715000,59.3,42620,683,0.07,0.14,0.15,42620,46,2096,33,2047,169,7635,146,11046
43390.38777,0.15,87.5,бу  ,13886,43412.38777,97,B  ,510353000,60.48,42620,684,0.07,0.14,0.15,42620,44,1999,33,2047,167,7538,147,11047
43390.38795,0.15,87.5,бу  ,13891,43412.38795,5,B  ,510540000,60.54,42625,685,0.07,0.14,0.15,42625,44,1994,33,2065,168,7582,148,11065
43390.38813,0.15,87.5,бу  ,13896,43412.38813,5,B  ,510728000,60.6,42625,686,0.07,0.14,0.15,42625,47,2018,31,1903,171,7606,146,10903
43390.38817,0.14,75,бу  ,13897,43412.38817,1,S  ,510763000,60.59,42625,687,0.06,0.14,0.15,42625,47,2018,31,1902,171,7606,146,10902
43390.3884,0.14,75,бу  ,13903,43412.3884,6,S  ,510973000,60.55,42626,688,0.06,0.14,0.15,42626,48,2016,30,1713,172,7604,146,10900
43390.38852,0.14,75,бу  ,13904,43412.38852,1,S  ,511008000,60.54,42632,689,0.06,0.14,0.15,42632,49,2516,31,1818,173,8104,147,11005
43390.38859,0.14,75,бу  ,13908,43412.38859,4,S  ,511148000,60.51,42632,690,0.06,0.14,0.15,42632,48,2512,31,1814,172,8100,148,11002
43390.38873,0.14,75,бу  ,13914,43412.38873,6,S  ,511358000,60.47,42632,691,0.06,0.14,0.15,42632,55,2582,26,1469,178,8066,143,10657
43390.38873,0.14,75,бу  ,13915,43412.38873,1,S  ,511393000,60.46,42632,692,0.06,0.14,0.15,42632,55,2582,26,1468,178,8066,142,10456
43390.38874,0.14,75,бу  ,13916,43412.38874,1,S  ,511428000,60.45,42632,693,0.06,0.14,0.15,42632,54,2581,26,1467,177,8065,142,10455
43390.38877,0.14,75,бу  ,13952,43412.38877,36,S  ,512688000,60.19,42639,694,0.06,0.14,0.15,42639,54,2581,26,1431,177,8065,142,10419
43390.38878,0.14,75,бу  ,13953,43412.38878,1,S  ,512723000,60.18,42639,695,0.06,0.14,0.15,42639,54,2581,25,1278,177,8065,141,10266
43390.38888,0.14,75,бу  ,13954,43412.38888,1,S  ,512758000,60.18,42639,696,0.06,0.14,0.15,42639,54,2581,26,1327,177,8065,142,10315
43390.38888,0.14,75,бу  ,14059,43412.38888,105,S  ,516433000,59.42,42639,697,0.06,0.14,0.15,42639,54,2581,24,1222,177,8065,140,10210
43390.3889,0.14,75,бу  ,14164,43412.3889,105,S  ,520108000,58.68,42640,698,0.06,0.14,0.15,42640,54,2629,27,1311,178,8114,143,10299
43390.3889,0.14,75,бу  ,14262,43412.3889,98,S  ,523538000,58.01,42640,699,0.06,0.14,0.15,42640,54,2629,27,1213,178,8114,143,10201
43390.38894,0.15,87.5,бу  ,14264,43412.38894,2,B  ,523613000,58.04,42640,700,0.07,0.14,0.15,42640,55,2628,27,1213,179,8113,143,10201
43390.38895,0.14,75,бу  ,14266,43412.38895,2,S  ,523683000,58.02,42640,701,0.06,0.14,0.15,42640,54,2626,27,1211,178,8111,143,10199
43390.38927,0.15,87.5,бу  ,14305,43412.38927,39,B  ,525145000,58.48,42874,702,0.07,0.14,0.15,42874,60,2618,28,1366,191,8095,143,10353
43390.38933,0.15,87.5,бу  ,14335,43412.38933,30,B  ,526270000,58.83,42874,703,0.07,0.14,0.15,42874,57,2359,30,1520,185,7440,145,10507
43390.38933,0.15,87.5,бу  ,14415,43412.38933,80,B  ,529270000,59.76,42874,704,0.07,0.14,0.15,42874,55,2279,31,1600,183,7360,147,10588
43390.38941,0.15,87.5,бу  ,14416,43412.38941,1,B  ,529308000,59.77,42874,705,0.07,0.14,0.15,42874,56,2113,31,1600,185,7195,147,10588
43390.38943,0.15,87.5,бу  ,14426,43412.38943,10,B  ,529683000,59.89,42874,706,0.07,0.14,0.15,42874,55,1652,31,1600,185,7135,147,10588
43390.38946,0.15,87.5,бу  ,14429,43412.38946,3,B  ,529795000,59.93,42771,707,0.07,0.14,0.15,42771,53,1362,30,1597,183,6845,146,10585
43390.38946,0.15,87.5,бу  ,14463,43412.38946,34,B  ,531070000,60.32,42771,708,0.07,0.14,0.15,42771,53,1328,30,1597,183,6811,146,10585
43390.38946,0.15,87.5,бу  ,14468,43412.38946,5,B  ,531258000,60.38,42771,709,0.07,0.14,0.15,42771,52,1263,30,1597,182,6746,146,10585
43390.3895,0.15,87.5,бу  ,14548,43412.3895,80,B  ,534258000,61.31,42771,710,0.07,0.14,0.15,42771,57,2240,31,1601,186,7322,147,10589
43390.38951,0.15,87.5,бу  ,14556,43412.38951,8,B  ,534558000,61.41,42771,711,0.07,0.14,0.15,42771,54,1374,31,1601,184,6857,147,10589
43390.38955,0.15,87.5,бу  ,14636,43412.38955,80,B  ,537558000,62.34,42771,712,0.07,0.14,0.15,42771,54,2154,31,1601,185,7244,147,10589
43390.38955,0.15,87.5,бу  ,14716,43412.38955,80,B  ,540558000,63.27,42771,713,0.07,0.14,0.15,42771,48,2074,31,1601,179,7164,147,10589
43390.38958,0.15,87.5,бу  ,14720,43412.38958,4,B  ,540708000,63.32,42771,714,0.07,0.14,0.15,42771,48,2070,31,1601,178,7155,147,10589
43390.38963,0.15,87.5,бу  ,14721,43412.38963,1,B  ,540745000,63.33,42531,715,0.07,0.14,0.15,42531,42,923,30,1600,171,6424,143,10558
43390.38969,0.15,87.5,бу  ,14722,43412.38969,1,B  ,540783000,63.34,42531,716,0.07,0.14,0.15,42531,39,813,31,1632,170,6316,144,10590
43390.38973,0.15,87.5,бу  ,14724,43412.38973,2,B  ,540858000,63.37,42531,717,0.07,0.14,0.15,42531,39,811,30,1511,170,6853,144,10474
43390.3898,0.15,87.5,бу  ,14726,43412.3898,2,B  ,540933000,63.39,42531,718,0.07,0.14,0.15,42531,44,1027,31,1512,176,7074,145,10430
43390.3898,0.15,87.5,бу  ,14727,43412.3898,1,B  ,540970000,63.4,42531,719,0.07,0.14,0.15,42531,44,1026,31,1512,176,7073,145,10430
