,KOSPI 200 ─▌┐╔╝╟ 1811 275.0,,,,,,,,,,,,,,,,,,,,,,
43385.40263,6.51,30.72,бу  ,2671,43412.40263,1,B  ,4307428000,104.07,3056,1718,1.53,6.45,6.48,3056,1,1,1,1,10,51,10,13
43385.40263,6.51,30.72,бу  ,2672,43412.40263,1,S  ,4309055000,103.98,3056,1719,1.53,6.45,6.48,3056,2,2,1,1,10,31,10,11
43385.40263,6.52,30.92,бу  ,2673,43412.40263,1,B  ,4310685000,104.06,3056,1720,1.54,6.45,6.48,3056,1,1,2,2,10,21,11,34
43385.40264,6.52,30.92,бу  ,2674,43412.40264,1,BB ,4312315000,104.14,3056,1721,1.54,6.5,6.53,3056,2,2,2,2,10,31,9,19
43385.40269,6.49,30.32,бу  ,2675,43412.40269,1,B  ,4313938000,104.22,3056,1722,1.51,6.47,6.49,3056,1,1,2,2,9,9,7,20
43385.40271,6.48,30.12,бу  ,2677,43412.40271,2,BB ,4317178000,104.38,3055,1723,1.5,6.47,6.49,3055,2,2,1,1,11,21,7,21
43385.40275,6.49,30.32,бу  ,2684,43412.40275,7,BB ,4328535000,104.92,3055,1724,1.51,6.47,6.5,3055,2,2,1,1,10,30,8,12
43385.40279,6.47,29.92,бу  ,2685,43412.40279,1,S  ,4330153000,104.84,3055,1725,1.49,6.47,6.49,3055,1,1,1,1,9,19,8,12
43385.40284,6.52,30.92,бу  ,2687,43412.40284,2,SS ,4333413000,104.68,3063,1726,1.54,6.51,6.54,3063,2,2,2,2,10,30,11,25
43385.40292,6.54,31.33,бу  ,2688,43412.40292,1,B  ,4335048000,104.75,3063,1727,1.56,6.51,6.54,3063,1,1,2,2,9,29,11,15
43385.40293,6.55,31.53,бу  ,2689,43412.40293,1,BB ,4336685000,104.83,3063,1728,1.57,6.53,6.56,3063,2,2,2,2,8,38,11,15
43385.40295,6.55,31.53,бу  ,2690,43412.40295,1,S  ,4338323000,104.75,3063,1729,1.57,6.53,6.56,3063,2,2,1,1,8,48,9,9
43385.40296,6.57,31.93,бу  ,2691,43412.40296,1,BB ,4339965000,104.83,3063,1730,1.59,6.56,6.6,3063,1,11,1,1,7,47,10,11
43385.403,6.58,32.13,бу  ,2692,43412.403,1,SS ,4341610000,104.75,3062,1731,1.6,6.57,6.6,3062,2,2,2,2,8,38,10,11
43385.40302,6.58,32.13,бу  ,2693,43412.40302,1,SS ,4343255000,104.67,3062,1732,1.6,6.57,6.61,3062,2,2,2,2,8,48,10,21
43385.40309,6.56,31.73,бу  ,2694,43412.40309,1,SS ,4344895000,104.58,3062,1733,1.58,6.55,6.58,3062,2,2,3,4,8,38,10,11
43385.40309,6.53,31.12,бу  ,2696,43412.40309,2,SS ,4348160000,104.42,3062,1734,1.55,6.52,6.53,3062,1,8,2,2,8,15,10,54
43385.40309,6.53,31.12,бу  ,2704,43412.40309,8,SS ,4361220000,105.04,3062,1735,1.55,6.52,6.53,3062,1,8,2,2,8,15,10,54
43385.40315,6.59,32.33,бу  ,2705,43412.40315,1,BB ,4362868000,105.12,3064,1736,1.61,6.56,6.6,3064,1,1,2,2,6,36,11,22
43385.40319,6.57,31.93,бу  ,2706,43412.40319,1,B  ,4364510000,105.2,3064,1737,1.59,6.56,6.6,3064,1,1,2,2,10,21,10,44
43385.40323,6.5,30.52,бу  ,2710,43412.40323,4,SS ,4371010000,104.87,3064,1738,1.52,6.46,6.51,3064,2,2,2,12,11,12,8,48
43385.40323,6.51,30.72,бу  ,2712,43412.40323,2,BB ,4374265000,105.03,3064,1739,1.53,6.49,6.52,3064,2,2,2,2,9,10,9,10
43385.40324,6.5,30.52,бу  ,2714,43412.40324,2,BB ,4377515000,105.18,3074,1740,1.52,6.48,6.51,3074,2,2,1,1,11,22,8,19
43385.40324,6.51,30.72,бу  ,2715,43412.40324,1,BB ,4379143000,105.26,3074,1741,1.53,6.49,6.52,3074,2,2,1,1,10,31,8,9
43385.40326,6.5,30.52,бу  ,2716,43412.40326,1,SS ,4380768000,105.18,3074,1742,1.52,6.49,6.52,3074,2,2,2,2,9,20,11,32
43385.40329,6.56,31.73,бу  ,2717,43412.40329,1,BB ,4382408000,105.26,3074,1743,1.58,6.54,6.57,3074,2,2,2,2,10,51,11,12
43385.40333,6.57,31.93,бу  ,2718,43412.40333,1,SS ,4384050000,105.17,3074,1744,1.59,6.56,6.59,3074,2,2,2,2,9,40,10,10
43385.40338,6.57,31.93,бу  ,2719,43412.40338,1,SS ,4385693000,105.09,3071,1745,1.59,6.56,6.58,3071,2,2,1,1,8,19,9,20
43385.40339,6.56,31.73,бу  ,2721,43412.40339,2,BB ,4388973000,105.25,3071,1746,1.58,6.55,6.57,3071,1,1,1,1,8,9,9,30
43385.40344,6.54,31.33,бу  ,2723,43412.40344,2,BB ,4392243000,105.4,3071,1747,1.56,6.52,6.55,3071,2,2,2,2,10,20,8,29
43385.40351,6.51,30.72,бу  ,2724,43412.40351,1,SS ,4393870000,105.32,3071,1748,1.53,6.5,6.53,3071,2,2,3,4,12,23,9,40
43385.40355,6.51,30.72,бу  ,2725,43412.40355,1,BB ,4395498000,105.4,3069,1749,1.53,6.46,6.52,3069,2,2,2,12,12,23,9,49
43385.40355,6.51,30.72,бу  ,2726,43412.40355,1,BB ,4397125000,105.47,3069,1750,1.53,6.49,6.52,3069,2,2,2,2,11,22,10,31
43385.40356,6.48,30.12,бу  ,2727,43412.40356,1,S  ,4398745000,105.39,3069,1751,1.5,6.49,6.52,3069,2,2,1,1,10,10,9,40
43385.40359,6.44,29.32,бу  ,2729,43412.40359,2,SS ,4401965000,105.23,3069,1752,1.46,6.4,6.45,3069,1,1,2,12,9,9,6,85
43385.40359,6.45,29.52,бу  ,2730,43412.40359,1,B  ,4403578000,105.31,3069,1753,1.47,6.4,6.45,3069,1,1,1,1,8,19,10,21
43385.4036,6.46,29.72,бу  ,2732,43412.4036,2,B  ,4406808000,105.46,3069,1754,1.48,6.4,6.45,3069,2,2,1,1,9,40,11,12
43385.4036,6.44,29.32,бу  ,2733,43412.4036,1,SS ,4408418000,105.38,3069,1755,1.46,6.43,6.46,3069,2,2,2,2,8,29,11,22
43385.40361,6.45,29.52,бу  ,2735,43412.40361,2,BB ,4411643000,105.53,3069,1756,1.47,6.43,6.46,3069,2,2,2,2,9,20,11,32
43385.40361,6.45,29.52,бу  ,2736,43412.40361,1,B  ,4413255000,105.61,3069,1757,1.47,6.43,6.45,3069,1,1,2,2,8,19,11,22
43385.40365,6.46,29.72,бу  ,2738,43412.40365,2,BB ,4416485000,105.76,3069,1758,1.48,6.44,6.47,3069,2,2,1,1,9,50,10,11
43385.40366,6.47,29.92,бу  ,2740,43412.40366,2,SS ,4419720000,105.6,3074,1759,1.49,6.46,6.5,3074,2,2,2,2,10,41,9,20
43385.40374,6.49,30.32,бу  ,2742,43412.40374,2,SS ,4422965000,105.44,3074,1760,1.51,6.48,6.51,3074,1,1,2,2,8,39,9,20
43385.40375,6.48,30.12,бу  ,2743,43412.40375,1,S  ,4424585000,105.36,3074,1761,1.5,6.48,6.5,3074,1,1,1,1,9,30,8,19
43385.40385,6.55,31.53,бу  ,2744,43412.40385,1,BB ,4426223000,105.44,3072,1762,1.57,6.53,6.56,3072,2,2,2,2,9,49,10,21
43385.40387,6.52,30.92,бу  ,2746,43412.40387,2,SS ,4429483000,105.28,3072,1763,1.54,6.51,6.55,3072,2,2,2,2,9,39,7,28
43385.40388,6.54,31.33,бу  ,2748,43412.40388,2,B  ,4432753000,105.43,3072,1764,1.56,6.51,6.55,3072,2,2,1,1,9,29,7,18
43385.40389,6.54,31.33,бу  ,2750,43412.40389,2,SS ,4436023000,105.27,3072,1765,1.56,6.53,6.56,3072,1,1,2,2,9,19,8,9
43385.40389,6.54,31.33,бу  ,2751,43412.40389,1,BB ,4437658000,105.34,3072,1766,1.56,6.52,6.55,3072,2,2,2,2,9,9,7,18
43385.4039,6.57,31.93,бу  ,2752,43412.4039,1,B  ,4439300000,105.42,3072,1767,1.59,6.52,6.55,3072,1,1,1,1,8,38,9,9
43385.40391,6.56,31.73,бу  ,2756,43412.40391,4,BB ,4445860000,105.73,3072,1768,1.58,6.55,6.57,3072,1,1,1,1,8,11,9,20
43385.40398,6.55,31.53,бу  ,2757,43412.40398,1,S  ,4447498000,105.64,3071,1769,1.57,6.55,6.58,3071,2,2,1,1,8,19,8,18
43385.40407,6.54,31.33,бу  ,2758,43412.40407,1,B  ,4449133000,105.72,3071,1770,1.56,6.53,6.54,3071,1,1,2,2,10,20,7,38
43385.40407,6.54,31.33,бу  ,2759,43412.40407,1,B  ,4450768000,105.8,3071,1771,1.56,6.53,6.54,3071,1,1,2,2,9,19,7,38
43385.4041,6.6,32.53,бу  ,2761,43412.4041,2,B  ,4454068000,105.95,3071,1772,1.62,6.53,6.54,3071,2,2,2,2,8,28,11,12
43385.40411,6.59,32.33,бу  ,2762,43412.40411,1,BB ,4455715000,106.03,3071,1773,1.61,6.56,6.6,3071,1,1,1,1,8,28,9,41
43385.40412,6.6,32.53,бу  ,2763,43412.40412,1,SS ,4457365000,105.95,3071,1774,1.62,6.59,6.61,3071,1,1,2,2,6,26,10,11
43385.40412,6.61,32.73,бу  ,2764,43412.40412,1,BB ,4459018000,106.02,3071,1775,1.63,6.6,6.62,3071,1,1,1,1,6,36,8,8
43385.40412,6.61,32.73,бу  ,2765,43412.40412,1,SS ,4460670000,105.94,3071,1776,1.63,6.6,6.63,3071,2,2,2,2,8,116,9,9
43385.40412,6.61,32.73,бу  ,2766,43412.40412,1,SS ,4462323000,105.86,3071,1777,1.63,6.6,6.63,3071,2,2,2,2,8,116,10,11
43385.40419,6.58,32.13,бу  ,2767,43412.40419,1,SS ,4463968000,105.78,3075,1778,1.6,6.57,6.6,3075,2,2,2,2,9,19,7,38
43385.40421,6.62,32.93,бу  ,2768,43412.40421,1,BB ,4465623000,105.86,3075,1779,1.64,6.6,6.63,3075,2,2,2,2,8,49,11,22
43385.40422,6.61,32.73,бу  ,2769,43412.40422,1,S  ,4467275000,105.78,3075,1780,1.63,6.61,6.63,3075,2,2,1,1,7,38,9,9
43385.40424,6.62,32.93,бу  ,2770,43412.40424,1,BB ,4468930000,105.85,3075,1781,1.64,6.6,6.63,3075,2,2,2,2,7,38,10,11
43385.40425,6.63,33.13,бу  ,2771,43412.40425,1,B  ,4470588000,105.93,3075,1782,1.65,6.6,6.63,3075,1,1,2,2,6,37,10,10
43385.40432,6.62,32.93,бу  ,2772,43412.40432,1,SS ,4472243000,105.85,3074,1783,1.64,6.61,6.64,3074,2,2,2,2,7,38,9,19
43385.40433,6.63,33.13,бу  ,2774,43412.40433,2,SS ,4475558000,105.69,3074,1784,1.65,6.62,6.65,3074,1,1,2,2,7,17,10,21
43385.40433,6.63,33.13,бу  ,2775,43412.40433,1,SS ,4477215000,105.61,3074,1785,1.65,6.62,6.65,3074,3,4,2,2,9,30,10,21
43385.40436,6.6,32.53,бу  ,2776,43412.40436,1,SS ,4478865000,105.53,3074,1786,1.62,6.59,6.62,3074,2,2,2,2,11,21,8,49
43385.40441,6.62,32.93,бу  ,2777,43412.40441,1,BB ,4480520000,105.6,3074,1787,1.64,6.6,6.63,3074,2,2,2,2,10,30,9,19
43385.40442,6.62,32.93,бу  ,2778,43412.40442,1,B  ,4482175000,105.68,3074,1788,1.64,6.6,6.63,3074,1,1,2,2,10,21,10,31
43385.40447,6.59,32.33,бу  ,2779,43412.40447,1,S  ,4483823000,105.6,3075,1789,1.61,6.59,6.61,3075,1,1,1,1,9,10,9,30
43385.40448,6.58,32.13,бу  ,2780,43412.40448,1,BB ,4485468000,105.67,3075,1790,1.6,6.56,6.59,3075,2,2,1,1,11,22,7,38
43385.40449,6.58,32.13,бу  ,2781,43412.40449,1,BB ,4487113000,105.75,3075,1791,1.6,6.56,6.59,3075,2,2,2,2,10,20,8,39
43385.40461,6.56,31.73,бу  ,2782,43412.40461,1,SS ,4488753000,105.67,3077,1792,1.58,6.55,6.58,3077,2,2,2,2,9,30,10,21
43385.4047,6.55,31.53,бу  ,2783,43412.4047,1,S  ,4490390000,105.59,3077,1793,1.57,6.55,6.58,3077,2,2,1,1,11,21,8,49
43385.40478,6.58,32.13,бу  ,2785,43412.40478,2,BB ,4493680000,105.74,3078,1794,1.6,6.57,6.59,3078,2,2,1,1,10,30,7,28
43385.40483,6.6,32.53,бу  ,2786,43412.40483,1,BB ,4495330000,105.82,3078,1795,1.62,6.58,6.61,3078,1,1,2,2,8,49,10,21
43385.40483,6.6,32.53,бу  ,2787,43412.40483,1,SS ,4496980000,105.74,3078,1796,1.62,6.59,6.64,3078,2,12,2,2,8,49,11,12
43385.40483,6.6,32.53,бу  ,2788,43412.40483,1,SS ,4498630000,105.66,3078,1797,1.62,6.59,6.64,3078,2,12,2,2,8,49,10,11
43385.40487,6.6,32.53,бу  ,2789,43412.40487,1,BB ,4500280000,105.73,3082,1798,1.62,6.58,6.61,3082,2,2,2,2,10,31,9,20
43385.40488,6.61,32.73,бу  ,2791,43412.40488,2,BB ,4503585000,105.88,3082,1799,1.63,6.58,6.62,3082,2,2,2,2,9,40,9,20
43385.40488,6.62,32.93,бу  ,2792,43412.40488,1,B  ,4505240000,105.96,3082,1800,1.64,6.58,6.62,3082,1,1,1,1,6,27,9,10
43385.4049,6.63,33.13,бу  ,2793,43412.4049,1,BB ,4506898000,106.03,3082,1801,1.65,6.6,6.65,3082,2,3,2,2,7,48,11,21
43385.4049,6.63,33.13,бу  ,2794,43412.4049,1,BB ,4508555000,106.11,3082,1802,1.65,6.61,6.64,3082,2,2,2,2,8,39,10,10
43385.40491,6.63,33.13,бу  ,2795,43412.40491,1,SS ,4510213000,106.03,3082,1803,1.65,6.62,6.65,3082,1,2,2,2,6,47,11,12
43385.40492,6.63,33.13,бу  ,2796,43412.40492,1,SS ,4511870000,105.95,3082,1804,1.65,6.62,6.65,3082,2,3,2,2,8,39,11,22
43385.40492,6.63,33.13,бу  ,2797,43412.40492,1,SS ,4513528000,105.87,3082,1805,1.65,6.62,6.65,3082,2,3,2,2,8,39,11,22
43385.40493,6.62,32.93,бу  ,2798,43412.40493,1,SS ,4515183000,105.79,3082,1806,1.64,6.61,6.63,3082,1,1,2,2,9,20,11,32
43385.40493,6.61,32.73,бу  ,2800,43412.40493,2,SS ,4518488000,105.63,3082,1807,1.63,6.61,6.63,3082,1,1,2,2,9,20,11,32
43385.40494,6.59,32.33,бу  ,2801,43412.40494,1,SS ,4520135000,105.55,3082,1808,1.61,6.55,6.6,3082,1,1,2,3,8,8,6,47
43385.40495,6.57,31.93,бу  ,2802,43412.40495,1,B  ,4521778000,105.63,3082,1809,1.59,6.55,6.6,3082,1,1,2,2,9,19,9,19
43385.40497,6.57,31.93,бу  ,2804,43412.40497,2,BB ,4525063000,105.78,3082,1810,1.59,6.55,6.58,3082,2,2,2,2,9,29,9,19
43385.40497,6.58,32.13,бу  ,2806,43412.40497,2,BB ,4528353000,105.93,3082,1811,1.6,6.56,6.59,3082,2,2,1,1,9,39,9,9
43385.405,6.57,31.93,бу  ,2807,43412.405,1,BB ,4529995000,106,3083,1812,1.59,6.56,6.58,3083,2,2,2,2,8,28,9,19
43385.40501,6.6,32.53,бу  ,2808,43412.40501,1,BB ,4531645000,106.08,3083,1813,1.62,6.58,6.63,3083,2,12,2,2,10,51,11,12
43385.40501,6.59,32.33,бу  ,2809,43412.40501,1,SS ,4533293000,106,3083,1814,1.61,6.58,6.63,3083,2,12,2,2,10,51,11,12
43385.40502,6.59,32.33,бу  ,2810,43412.40502,1,SS ,4534940000,105.92,3083,1815,1.61,6.58,6.62,3083,1,1,2,2,10,51,10,11
43385.40502,6.59,32.33,бу  ,2811,43412.40502,1,BB ,4536588000,105.99,3083,1816,1.61,6.58,6.6,3083,2,2,1,1,10,30,9,20
43385.40502,6.58,32.13,бу  ,2812,43412.40502,1,S  ,4538233000,105.91,3083,1817,1.6,6.58,6.6,3083,2,2,1,1,10,30,9,20
43385.40502,6.57,31.93,бу  ,2814,43412.40502,2,SS ,4541518000,105.75,3083,1818,1.59,6.56,6.6,3083,2,2,2,2,10,30,8,39
43385.40503,6.59,32.33,бу  ,2815,43412.40503,1,BB ,4543165000,105.83,3083,1819,1.61,6.57,6.6,3083,2,2,2,2,11,51,9,30
43385.40506,6.59,32.33,бу  ,2820,43412.40506,5,BB ,4551403000,106.2,3083,1820,1.61,6.57,6.6,3083,2,2,2,2,10,40,9,30
43385.40509,6.6,32.53,бу  ,2821,43412.40509,1,S  ,4553053000,106.12,3083,1821,1.62,6.6,6.63,3083,2,12,1,1,11,130,9,9
43385.40509,6.6,32.53,бу  ,2823,43412.40509,2,SS ,4556353000,105.97,3083,1822,1.62,6.59,6.62,3083,1,1,2,2,10,41,10,11
43385.4051,6.61,32.73,бу  ,2825,43412.4051,2,BB ,4559658000,106.11,3083,1823,1.63,6.59,6.62,3083,2,2,1,1,11,42,9,10
43385.40512,6.57,31.93,бу  ,2826,43412.40512,1,B  ,4561300000,106.19,3083,1824,1.59,6.59,6.62,3083,1,1,1,1,10,11,8,28
43385.40513,6.56,31.73,бу  ,2828,43412.40513,2,BB ,4564580000,106.34,3091,1825,1.58,6.54,6.57,3091,2,2,1,1,11,12,7,28
43385.40513,6.56,31.73,бу  ,2829,43412.40513,1,BB ,4566220000,106.41,3091,1826,1.58,6.55,6.57,3091,1,1,1,1,10,31,8,19
43385.40514,6.56,31.73,бу  ,2830,43412.40514,1,BB ,4567860000,106.49,3091,1827,1.58,6.54,6.57,3091,2,2,2,2,10,21,8,29
43385.40515,6.56,31.73,бу  ,2831,43412.40515,1,B  ,4569500000,106.56,3091,1828,1.58,6.54,6.57,3091,1,1,1,1,11,22,7,28
43385.40516,6.57,31.93,бу  ,2832,43412.40516,1,SS ,4571143000,106.48,3091,1829,1.59,6.56,6.59,3091,1,1,2,2,8,39,9,19
43385.40516,6.59,32.33,бу  ,2833,43412.40516,1,SS ,4572790000,106.4,3091,1830,1.61,6.58,6.63,3091,2,12,2,2,11,130,11,12
43385.40519,6.6,32.53,бу  ,2834,43412.40519,1,S  ,4574440000,106.32,3091,1831,1.62,6.6,6.62,3091,2,2,1,1,9,50,9,9
43385.4052,6.61,32.73,бу  ,2835,43412.4052,1,SS ,4576093000,106.25,3091,1832,1.63,6.6,6.63,3091,1,1,2,2,8,29,9,9
43385.40521,6.62,32.93,бу  ,2836,43412.40521,1,BB ,4577748000,106.32,3091,1833,1.64,6.6,6.63,3091,2,2,2,2,9,30,10,11
43385.40523,6.63,33.13,бу  ,2837,43412.40523,1,SS ,4579405000,106.24,3091,1834,1.65,6.62,6.66,3091,2,12,2,2,8,126,11,12
43385.40523,6.63,33.13,бу  ,2838,43412.40523,1,SS ,4581063000,106.16,3091,1835,1.65,6.62,6.66,3091,1,1,2,2,6,46,10,11
43385.40528,6.64,33.33,бу  ,2839,43412.40528,1,BB ,4582723000,106.24,3095,1836,1.66,6.62,6.65,3095,2,2,2,2,8,38,10,21
43385.4053,6.62,32.93,бу  ,2840,43412.4053,1,S  ,4584378000,106.16,3095,1837,1.64,6.62,6.65,3095,2,2,1,1,8,28,8,18
43385.40531,6.62,32.93,бу  ,2841,43412.40531,1,SS ,4586033000,106.08,3095,1838,1.64,6.61,6.64,3095,2,2,2,2,8,28,11,33
43385.40534,6.6,32.53,бу  ,2843,43412.40534,2,S  ,4589333000,105.92,3095,1839,1.62,6.61,6.64,3095,1,1,2,2,10,11,10,42
43385.40543,6.59,32.33,бу  ,2844,43412.40543,1,S  ,4590980000,105.84,3098,1840,1.61,6.59,6.61,3098,1,1,1,1,9,30,9,10
43385.40545,6.62,32.93,бу  ,2845,43412.40545,1,BB ,4592635000,105.92,3098,1841,1.64,6.6,6.63,3098,2,2,1,1,8,49,9,9
43385.40545,6.62,32.93,бу  ,2847,43412.40545,2,BB ,4595945000,106.07,3098,1842,1.64,6.61,6.63,3098,1,1,2,2,7,28,10,10
43385.40546,6.63,33.13,бу  ,2849,43412.40546,2,BB ,4599260000,106.21,3098,1843,1.65,6.61,6.64,3098,2,2,2,2,7,38,11,22
43385.40547,6.63,33.13,бу  ,2850,43412.40547,1,S  ,4600918000,106.13,3098,1844,1.65,6.61,6.64,3098,2,2,1,1,9,29,10,11
43385.40547,6.62,32.93,бу  ,2852,43412.40547,2,SS ,4604228000,105.98,3098,1845,1.64,6.61,6.62,3098,1,1,2,2,10,11,10,31
43385.40547,6.62,32.93,бу  ,2853,43412.40547,1,BB ,4605883000,106.05,3098,1846,1.64,6.61,6.64,3098,2,2,2,2,9,20,10,31
43385.40551,6.61,32.73,бу  ,2855,43412.40551,2,S  ,4609188000,105.9,3098,1847,1.63,6.61,6.64,3098,1,1,2,2,10,31,11,32
43385.40551,6.6,32.53,бу  ,2857,43412.40551,2,SS ,4612488000,105.74,3098,1848,1.62,6.59,6.6,3098,1,6,2,2,10,26,10,52
43385.40551,6.6,32.53,бу  ,2863,43412.40551,6,BB ,4622388000,106.18,3098,1849,1.62,6.59,6.63,3098,1,1,2,2,10,31,10,52
43385.40552,6.6,32.53,бу  ,2864,43412.40552,1,B  ,4624038000,106.25,3104,1850,1.62,6.59,6.63,3104,1,1,2,2,9,9,11,33
43385.40556,6.59,32.33,бу  ,2865,43412.40556,1,BB ,4625685000,106.33,3104,1851,1.61,6.58,6.6,3104,2,2,1,1,11,31,8,10
43385.40556,6.6,32.53,бу  ,2867,43412.40556,2,BB ,4628985000,106.48,3104,1852,1.62,6.58,6.61,3104,2,2,2,2,11,32,10,22
43385.40556,6.61,32.73,бу  ,2869,43412.40556,2,B  ,4632290000,106.62,3104,1853,1.63,6.58,6.61,3104,2,2,2,2,11,32,10,22
43385.40557,6.64,33.33,бу  ,2871,43412.40557,2,BB ,4635610000,106.77,3104,1854,1.66,6.62,6.65,3104,2,2,1,1,7,47,10,11
43385.40558,6.63,33.13,бу  ,2873,43412.40558,2,BB ,4638925000,106.92,3104,1855,1.65,6.61,6.64,3104,2,2,2,2,8,38,13,36
43385.4056,6.62,32.93,бу  ,2874,43412.4056,1,SS ,4640580000,106.84,3104,1856,1.64,6.61,6.64,3104,2,2,2,2,8,39,14,37
43385.40561,6.64,33.33,бу  ,2876,43412.40561,2,BB ,4643900000,106.99,3104,1857,1.66,6.62,6.65,3104,2,2,2,2,7,47,12,24
43385.40565,6.64,33.33,бу  ,2877,43412.40565,1,SS ,4645560000,106.91,3104,1858,1.66,6.63,6.68,3104,1,11,2,2,6,46,13,15
43385.40565,6.64,33.33,бу  ,2878,43412.40565,1,SS ,4647220000,106.83,3104,1859,1.66,6.63,6.66,3104,1,1,2,2,7,37,12,14
43385.40565,6.65,33.53,бу  ,2879,43412.40565,1,BB ,4648883000,106.9,3104,1860,1.67,6.63,6.66,3104,2,2,1,1,8,38,11,13
43385.40565,6.65,33.53,бу  ,2880,43412.40565,1,SS ,4650545000,106.82,3104,1861,1.67,6.64,6.67,3104,1,1,2,2,7,47,11,12
43385.40565,6.65,33.53,бу  ,2881,43412.40565,1,SS ,4652208000,106.74,3104,1862,1.67,6.64,6.67,3104,1,1,2,2,7,47,11,12
43385.40566,6.64,33.33,бу  ,2882,43412.40566,1,S  ,4653868000,106.67,3104,1863,1.66,6.64,6.67,3104,1,1,1,1,7,47,9,10
43385.40579,6.65,33.53,бу  ,2883,43412.40579,1,B  ,4655530000,106.74,3115,1864,1.67,6.63,6.65,3115,1,1,2,2,8,28,10,21
43385.40579,6.65,33.53,бу  ,2884,43412.40579,1,BB ,4657193000,106.81,3115,1865,1.67,6.63,6.66,3115,2,2,2,2,8,38,10,21
43385.40586,6.64,33.33,бу  ,2885,43412.40586,1,SS ,4658853000,106.73,3118,1866,1.66,6.63,6.66,3118,2,2,3,3,8,38,11,22
43385.40586,6.66,33.73,бу  ,2886,43412.40586,1,SS ,4660518000,106.66,3118,1867,1.68,6.65,6.7,3118,1,11,3,3,6,46,12,12
43385.4059,6.63,33.13,бу  ,2887,43412.4059,1,S  ,4662175000,106.58,3118,1868,1.65,6.63,6.66,3118,2,2,1,1,10,41,9,31
43385.40598,6.63,33.13,бу  ,2888,43412.40598,1,SS ,4663833000,106.5,3118,1869,1.65,6.62,6.65,3118,2,2,2,2,10,40,10,32
43385.406,6.65,33.53,бу  ,2889,43412.406,1,S  ,4665495000,106.42,3118,1870,1.67,6.65,6.67,3118,2,2,1,1,8,49,9,9
43385.40603,6.63,33.13,бу  ,2890,43412.40603,1,SS ,4667153000,106.35,3118,1871,1.65,6.65,6.67,3118,1,1,1,1,6,37,6,17
43385.40615,6.6,32.53,бу  ,2891,43412.40615,1,S  ,4668803000,106.27,3120,1872,1.62,6.6,6.64,3120,1,1,1,2,5,16,9,53
43385.40622,6.64,33.33,бу  ,2898,43412.40622,7,B  ,4680423000,106.78,3120,1873,1.66,6.6,6.64,3120,2,7,1,1,7,42,6,30
43385.40625,6.62,32.93,бу  ,2899,43412.40625,1,S  ,4682078000,106.7,3120,1874,1.64,6.6,6.64,3120,2,2,1,1,8,21,9,20
43385.40626,6.6,32.53,бу  ,2902,43412.40626,3,S  ,4687028000,106.47,3120,1875,1.62,6.6,6.62,3120,1,1,1,2,8,11,7,19
43385.40626,6.6,32.53,бу  ,2904,43412.40626,2,S  ,4690328000,106.31,3120,1876,1.62,6.6,6.62,3120,1,1,1,2,8,11,6,18
43385.40627,6.58,32.13,бу  ,2905,43412.40627,1,BB ,4691973000,106.39,3120,1877,1.6,6.57,6.59,3120,2,2,1,2,10,10,6,19
43385.40627,6.58,32.13,бу  ,2906,43412.40627,1,BB ,4693618000,106.46,3120,1878,1.6,6.57,6.59,3120,2,2,1,2,10,10,6,19
43385.40627,6.58,32.13,бу  ,2907,43412.40627,1,BB ,4695263000,106.53,3120,1879,1.6,6.57,6.59,3120,2,2,1,2,10,12,5,17
43385.40627,6.57,31.93,бу  ,2909,43412.40627,2,SS ,4698548000,106.38,3120,1880,1.59,6.54,6.58,3120,1,1,1,2,10,11,5,55
43385.4063,6.56,31.73,бу  ,2911,43412.4063,2,BB ,4701828000,106.52,3120,1881,1.58,6.54,6.57,3120,2,2,1,2,9,10,7,42
43385.40631,6.56,31.73,бу  ,2913,43412.40631,2,B  ,4705108000,106.67,3120,1882,1.58,6.54,6.57,3120,2,2,1,2,10,11,7,42
43385.40634,6.56,31.73,бу  ,2915,43412.40634,2,BB ,4708388000,106.81,3119,1883,1.58,6.54,6.57,3119,2,2,1,2,9,21,6,30
43385.40634,6.55,31.53,бу  ,2916,43412.40634,1,BB ,4710025000,106.88,3119,1884,1.57,6.54,6.56,3119,2,2,1,2,11,23,6,30
43385.40634,6.54,31.33,бу  ,2918,43412.40634,2,SS ,4713295000,106.73,3119,1885,1.56,6.5,6.55,3119,1,1,1,2,8,8,6,51
43385.40637,6.54,31.33,бу  ,2919,43412.40637,1,B  ,4714930000,106.8,3119,1886,1.56,6.5,6.55,3119,1,1,1,1,8,19,7,19
43385.40638,6.52,30.92,бу  ,2920,43412.40638,1,S  ,4716560000,106.72,3119,1887,1.54,6.52,6.55,3119,1,1,1,1,7,29,7,19
43385.4064,6.51,30.72,бу  ,2921,43412.4064,1,SS ,4718188000,106.65,3119,1888,1.53,6.5,6.53,3119,2,2,1,1,11,12,5,49
43385.4064,6.51,30.72,бу  ,2922,43412.4064,1,BB ,4719815000,106.72,3119,1889,1.53,6.47,6.52,3119,2,2,2,2,10,11,7,52
43385.40644,6.48,30.12,бу  ,2923,43412.40644,1,SS ,4721435000,106.64,3119,1890,1.5,6.47,6.5,3119,1,1,1,1,9,9,6,40
43385.40645,6.47,29.92,бу  ,2925,43412.40645,2,BB ,4724670000,106.79,3119,1891,1.49,6.44,6.48,3119,2,2,1,1,8,8,8,30
