,KOSPI 200 ─▌┐╔╝╟ 1811 280.0,,,,,,,,,,,,,,,,,,,,,,
43390.38493,5.04,52.73,бу  ,3184,43412.38493,15,SS ,3686825000,105.29,9590,1662,1.74,5.03,5.05,9590,3,3,3,4,17,42,20,43
43390.38493,5.03,52.42,бу  ,3185,43412.38493,1,S  ,3688083000,105.22,9590,1663,1.73,5.03,5.05,9590,3,4,1,1,20,38,15,36
43390.38494,5.02,52.12,бу  ,3187,43412.38494,2,BB ,3690593000,105.35,9590,1664,1.72,5,5.03,9590,3,3,3,4,19,47,20,60
43390.38494,5.01,51.82,бу  ,3188,43412.38494,1,SS ,3691845000,105.28,9590,1665,1.71,5,5.02,9590,2,2,3,4,19,33,19,48
43390.38494,5.01,51.82,бу  ,3189,43412.38494,1,BB ,3693098000,105.35,9590,1666,1.71,5,5.02,9590,3,6,4,5,19,33,19,45
43390.38495,5.03,52.42,бу  ,3191,43412.38495,2,BB ,3695613000,105.48,9590,1667,1.73,5.02,5.04,9590,2,2,4,5,16,60,20,31
43390.38498,5.03,52.42,бу  ,3193,43412.38498,2,S  ,3698128000,105.34,9590,1668,1.73,5.03,5.04,9590,4,5,1,18,16,39,16,42
43390.38498,5.03,52.42,бу  ,3198,43412.38498,5,S  ,3704415000,104.99,9590,1669,1.73,5.03,5.04,9590,4,5,1,13,16,39,16,37
43390.38498,5.03,52.42,бу  ,3211,43412.38498,13,S  ,3720763000,104.09,9590,1670,1.73,5.03,5.04,9590,4,5,1,13,16,39,16,37
43390.38501,5.03,52.42,бу  ,3212,43412.38501,1,BB ,3722020000,104.16,9580,1671,1.73,5.02,5.04,9580,4,5,3,3,17,43,21,35
43390.38501,5.04,52.73,бу  ,3213,43412.38501,1,SS ,3723280000,104.09,9580,1672,1.74,5.03,5.06,9580,1,2,5,7,14,62,25,41
43390.38502,5.05,53.03,бу  ,3214,43412.38502,1,BB ,3724543000,104.15,9580,1673,1.75,5.04,5.06,9580,5,7,4,5,18,56,24,35
43390.38503,5.05,53.03,бу  ,3215,43412.38503,1,SS ,3725805000,104.08,9580,1674,1.75,5.04,5.06,9580,3,3,4,5,16,52,25,37
43390.38506,5.05,53.03,бу  ,3219,43412.38506,4,SS ,3730855000,103.81,9580,1675,1.75,5.04,5.07,9580,2,6,5,7,12,37,24,59
43390.38507,5.04,52.73,бу  ,3220,43412.38507,1,S  ,3732115000,103.74,9580,1676,1.74,5.04,5.06,9580,3,3,4,5,14,38,21,33
43390.38508,5.06,53.33,бу  ,3221,43412.38508,1,B  ,3733380000,103.81,9580,1677,1.76,5.05,5.06,9580,2,2,3,3,14,39,19,26
43390.38509,5.05,53.03,бу  ,3222,43412.38509,1,S  ,3734643000,103.74,9580,1678,1.75,5.05,5.07,9580,2,6,2,2,12,48,19,27
43390.38509,5.06,53.33,бу  ,3223,43412.38509,1,BB ,3735908000,103.81,9580,1679,1.76,5.05,5.07,9580,2,6,2,2,12,48,19,27
43390.38514,5.06,53.33,бу  ,3224,43412.38514,1,B  ,3737173000,103.87,9593,1680,1.76,5.05,5.06,9593,2,2,1,1,13,40,17,25
43390.38514,5.06,53.33,бу  ,3225,43412.38514,1,B  ,3738438000,103.94,9593,1681,1.76,5.04,5.06,9593,1,1,3,4,12,39,19,31
43390.38514,5.03,52.42,бу  ,3232,43412.38514,7,SS ,3747240000,103.46,9593,1682,1.73,5.02,5.05,9593,3,4,4,6,16,33,19,54
43390.38514,5.04,52.73,бу  ,3233,43412.38514,1,B  ,3748500000,103.53,9593,1683,1.74,5.03,5.04,9593,1,1,2,3,18,35,15,26
43390.38514,5.04,52.73,бу  ,3234,43412.38514,1,BB ,3749760000,103.59,9593,1684,1.74,5.03,5.05,9593,5,7,2,3,19,38,15,26
43390.38514,5.03,52.42,бу  ,3235,43412.38514,1,S  ,3751018000,103.52,9593,1685,1.73,5.03,5.05,9593,5,7,1,2,19,38,14,25
43390.38514,5.03,52.42,бу  ,3237,43412.38514,2,SS ,3753533000,103.39,9593,1686,1.73,5.02,5.05,9593,5,7,3,4,19,38,17,40
43390.38514,5.03,52.42,бу  ,3238,43412.38514,1,S  ,3754790000,103.32,9593,1687,1.73,5.02,5.05,9593,3,3,1,1,18,33,15,26
43390.38515,5.03,52.42,бу  ,3239,43412.38515,1,BB ,3756048000,103.39,9593,1688,1.73,5.02,5.04,9593,4,5,2,2,21,49,15,36
43390.38521,5.02,52.12,бу  ,3240,43412.38521,1,S  ,3757303000,103.32,9593,1689,1.72,5.02,5.04,9593,3,4,1,1,22,50,14,34
43390.38522,5.03,52.42,бу  ,3241,43412.38522,1,B  ,3758560000,103.39,9593,1690,1.73,5.02,5.04,9593,1,1,3,4,20,47,17,25
43390.38522,5.04,52.73,бу  ,3245,43412.38522,4,B  ,3763600000,103.65,9593,1691,1.74,5.02,5.04,9593,3,4,4,5,20,56,18,26
43390.38522,5.04,52.73,бу  ,3246,43412.38522,1,SS ,3764860000,103.58,9593,1692,1.74,5.03,5.05,9593,4,6,3,3,20,69,18,25
43390.38527,5.05,53.03,бу  ,3247,43412.38527,1,SS ,3766123000,103.51,9595,1693,1.75,5.04,5.06,9595,1,1,4,5,12,37,22,31
43390.38527,5.04,52.73,бу  ,3252,43412.38527,5,S  ,3772423000,103.18,9595,1694,1.74,5.04,5.06,9595,2,2,4,5,13,38,22,31
43390.38527,5.03,52.42,бу  ,3259,43412.38527,7,S  ,3781225000,102.71,9595,1695,1.73,5.04,5.06,9595,2,2,4,5,13,38,22,31
43390.38527,5.03,52.42,бу  ,3260,43412.38527,1,BB ,3782483000,102.77,9595,1696,1.73,5.03,5.04,9595,1,1,1,1,18,32,14,21
43390.38531,5.06,53.33,бу  ,3261,43412.38531,1,BB ,3783748000,102.84,9595,1697,1.76,5.05,5.07,9595,3,8,2,2,13,50,23,30
43390.38531,5.06,53.33,бу  ,3262,43412.38531,1,BB ,3785013000,102.9,9595,1698,1.76,5.05,5.07,9595,3,8,2,2,13,50,23,30
43390.38532,5.07,53.64,бу  ,3268,43412.38532,6,BB ,3792618000,103.29,9595,1699,1.77,5.06,5.08,9595,2,4,1,1,12,56,21,31
43390.38532,5.08,53.94,бу  ,3269,43412.38532,1,SS ,3793888000,103.22,9595,1700,1.78,5.07,5.09,9595,2,3,2,2,11,34,23,37
43390.38532,5.09,54.24,бу  ,3270,43412.38532,1,B  ,3795160000,103.29,9595,1701,1.79,5.07,5.09,9595,2,2,2,2,12,34,23,37
43390.38532,5.09,54.24,бу  ,3271,43412.38532,1,B  ,3796433000,103.35,9595,1702,1.79,5.07,5.09,9595,2,2,2,2,12,34,23,37
43390.38532,5.09,54.24,бу  ,3272,43412.38532,1,B  ,3797705000,103.42,9595,1703,1.79,5.07,5.09,9595,2,2,2,2,12,34,23,37
43390.38532,5.09,54.24,бу  ,3273,43412.38532,1,B  ,3798978000,103.48,9595,1704,1.79,5.07,5.09,9595,2,2,2,2,12,34,23,37
43390.38532,5.09,54.24,бу  ,3274,43412.38532,1,B  ,3800250000,103.55,9595,1705,1.79,5.07,5.09,9595,2,2,2,2,12,34,23,37
43390.38532,5.08,53.94,бу  ,3275,43412.38532,1,S  ,3801520000,103.48,9595,1706,1.78,5.08,5.09,9595,1,1,1,1,12,34,22,33
43390.38532,5.08,53.94,бу  ,3276,43412.38532,1,SS ,3802790000,103.41,9595,1707,1.78,5.07,5.09,9595,1,1,3,4,12,34,25,41
43390.38532,5.09,54.24,бу  ,3277,43412.38532,1,B  ,3804063000,103.48,9595,1708,1.79,5.07,5.09,9595,1,2,2,2,11,31,24,39
43390.38542,5.1,54.55,бу  ,3278,43412.38542,1,BB ,3805338000,103.54,9587,1709,1.8,5.09,5.11,9587,2,2,2,3,10,43,21,34
43390.38542,5.11,54.85,бу  ,3280,43412.38542,2,BB ,3807893000,103.67,9587,1710,1.81,5.09,5.12,9587,2,6,3,4,10,55,23,37
43390.38542,5.12,55.15,бу  ,3281,43412.38542,1,B  ,3809173000,103.73,9587,1711,1.82,5.09,5.12,9587,2,5,3,4,10,54,23,37
43390.38542,5.11,54.85,бу  ,3283,43412.38542,2,B  ,3811728000,103.86,9587,1712,1.81,5.09,5.12,9587,2,2,3,4,16,29,21,35
43390.38543,5.1,54.55,бу  ,3286,43412.38543,3,S  ,3815553000,103.66,9587,1713,1.8,5.09,5.12,9587,3,4,3,3,16,26,21,43
43390.38543,5.1,54.55,бу  ,3287,43412.38543,1,S  ,3816828000,103.6,9587,1714,1.8,5.09,5.12,9587,2,2,1,1,17,24,17,38
43390.38543,5.1,54.55,бу  ,3288,43412.38543,1,S  ,3818103000,103.53,9587,1715,1.8,5.1,5.11,9587,3,3,1,1,20,30,17,38
43390.38543,5.1,54.55,бу  ,3289,43412.38543,1,SS ,3819378000,103.46,9587,1716,1.8,5.09,5.11,9587,3,3,3,4,20,30,20,53
43390.38543,5.09,54.24,бу  ,3291,43412.38543,2,S  ,3821923000,103.33,9587,1717,1.79,5.09,5.1,9587,1,1,1,1,18,28,17,38
43390.38543,5.09,54.24,бу  ,3292,43412.38543,1,S  ,3823195000,103.27,9587,1718,1.79,5.09,5.1,9587,1,1,1,1,18,28,17,38
43390.38543,5.09,54.24,бу  ,3293,43412.38543,1,SS ,3824468000,103.2,9587,1719,1.79,5.08,5.1,9587,4,5,3,4,22,34,18,47
43390.38543,5.1,54.55,бу  ,3294,43412.38543,1,B  ,3825743000,103.26,9587,1720,1.8,5.08,5.1,9587,1,1,1,1,19,30,17,34
43390.38543,5.1,54.55,бу  ,3295,43412.38543,1,SS ,3827018000,103.2,9587,1721,1.8,5.09,5.11,9587,3,3,4,5,18,28,20,38
43390.38544,5.11,54.85,бу  ,3296,43412.38544,1,SS ,3828295000,103.13,9587,1722,1.81,5.1,5.12,9587,2,2,4,5,14,34,22,31
43390.38544,5.11,54.85,бу  ,3298,43412.38544,2,S  ,3830850000,103,9587,1723,1.81,5.1,5.12,9587,4,5,2,2,15,39,22,33
43390.38545,5.12,55.15,бу  ,3299,43412.38545,1,BB ,3832130000,103.06,9587,1724,1.82,5.11,5.13,9587,5,6,1,1,15,39,21,32
43390.38546,5.12,55.15,бу  ,3300,43412.38546,1,BB ,3833410000,103.13,9587,1725,1.82,5.11,5.13,9587,5,6,1,1,15,39,20,30
43390.38547,5.13,55.45,бу  ,3301,43412.38547,1,B  ,3834693000,103.19,9587,1726,1.83,5.11,5.13,9587,1,1,3,4,11,34,23,35
43390.38549,5.12,55.15,бу  ,3302,43412.38549,1,BB ,3835973000,103.25,9587,1727,1.82,5.11,5.13,9587,4,5,1,1,18,45,21,32
43390.38549,5.12,55.15,бу  ,3303,43412.38549,1,SS ,3837253000,103.19,9587,1728,1.82,5.11,5.13,9587,3,3,3,4,16,39,23,35
43390.38553,5.13,55.45,бу  ,3305,43412.38553,2,BB ,3839818000,103.32,9584,1729,1.83,5.12,5.14,9584,5,7,2,3,16,52,23,34
43390.38553,5.14,55.76,бу  ,3306,43412.38553,1,B  ,3841103000,103.38,9584,1730,1.84,5.12,5.14,9584,1,1,3,4,10,22,26,42
43390.38553,5.15,56.06,бу  ,3308,43412.38553,2,B  ,3843678000,103.51,9584,1731,1.85,5.14,5.15,9584,1,1,1,1,9,33,23,40
43390.38556,5.15,56.06,бу  ,3309,43412.38556,1,SS ,3844965000,103.44,9584,1732,1.85,5.14,5.16,9584,3,4,3,4,15,45,24,51
43390.38556,5.15,56.06,бу  ,3311,43412.38556,2,BB ,3847540000,103.57,9584,1733,1.85,5.15,5.16,9584,4,6,1,1,16,47,21,46
43390.38556,5.15,56.06,бу  ,3312,43412.38556,1,SS ,3848828000,103.5,9584,1734,1.85,5.13,5.16,9584,4,6,4,5,16,47,24,62
43390.38556,5.13,55.45,бу  ,3317,43412.38556,5,SS ,3855240000,103.17,9584,1735,1.83,5.12,5.15,9584,2,3,5,10,14,30,24,74
43390.38556,5.13,55.45,бу  ,3318,43412.38556,1,BB ,3856523000,103.24,9584,1736,1.83,5.12,5.14,9584,4,6,1,1,19,34,17,39
43390.38556,5.15,56.06,бу  ,3319,43412.38556,1,BB ,3857810000,103.3,9584,1737,1.85,5.14,5.16,9584,4,6,2,2,16,47,23,34
43390.38557,5.15,56.06,бу  ,3320,43412.38557,1,B  ,3859098000,103.37,9584,1738,1.85,5.14,5.16,9584,1,1,1,1,13,28,22,33
43390.38557,5.16,56.36,бу  ,3323,43412.38557,3,BB ,3862968000,103.56,9584,1739,1.86,5.14,5.16,9584,2,3,1,1,14,44,22,33
43390.38557,5.14,55.76,бу  ,3324,43412.38557,1,SS ,3864253000,103.49,9584,1740,1.84,5.13,5.15,9584,1,1,4,5,13,27,24,37
43390.38558,5.14,55.76,бу  ,3325,43412.38558,1,BB ,3865538000,103.55,9584,1741,1.84,5.13,5.15,9584,3,5,2,2,17,45,19,30
43390.38558,5.13,55.45,бу  ,3327,43412.38558,2,S  ,3868103000,103.42,9584,1742,1.83,5.13,5.14,9584,1,1,1,1,16,27,18,29
43390.38558,5.13,55.45,бу  ,3328,43412.38558,1,S  ,3869385000,103.36,9584,1743,1.83,5.13,5.14,9584,1,1,1,1,16,27,18,29
43390.38558,5.13,55.45,бу  ,3329,43412.38558,1,SS ,3870668000,103.29,9584,1744,1.83,5.12,5.14,9584,1,1,4,5,16,27,20,43
43390.38559,5.14,55.76,бу  ,3334,43412.38559,5,B  ,3877093000,103.61,9584,1745,1.84,5.12,5.14,9584,1,1,4,5,16,27,21,45
43390.38559,5.15,56.06,бу  ,3337,43412.38559,3,BB ,3880955000,103.8,9584,1746,1.85,5.14,5.16,9584,4,5,2,2,17,58,21,32
43390.38561,5.13,55.45,бу  ,3338,43412.38561,1,SS ,3882238000,103.73,9584,1747,1.83,5.12,5.14,9584,2,2,4,5,17,27,21,45
43390.38563,5.13,55.45,бу  ,3339,43412.38563,1,S  ,3883520000,103.67,9584,1748,1.83,5.13,5.14,9584,1,1,2,2,16,26,19,30
43390.38563,5.13,55.45,бу  ,3340,43412.38563,1,SS ,3884803000,103.6,9584,1749,1.83,5.12,5.14,9584,2,2,4,5,17,27,21,45
43390.38563,5.12,55.15,бу  ,3341,43412.38563,1,SS ,3886083000,103.54,9584,1750,1.82,5.11,5.13,9584,3,3,4,5,20,28,20,55
43390.38563,5.11,54.85,бу  ,3342,43412.38563,1,SS ,3887360000,103.47,9584,1751,1.81,5.1,5.12,9584,2,2,3,4,22,33,17,41
43390.38563,5.11,54.85,бу  ,3343,43412.38563,1,SS ,3888638000,103.4,9584,1752,1.81,5.1,5.12,9584,3,4,4,5,23,35,17,40
43390.38564,5.11,54.85,бу  ,3344,43412.38564,1,B  ,3889915000,103.47,9584,1753,1.81,5.09,5.11,9584,1,1,2,3,21,32,18,43
43390.38565,5.14,55.76,бу  ,3346,43412.38565,2,BB ,3892485000,103.59,9584,1754,1.84,5.13,5.15,9584,4,6,1,1,16,55,19,29
43390.38566,5.13,55.45,бу  ,3347,43412.38566,1,S  ,3893768000,103.53,9584,1755,1.83,5.13,5.15,9584,4,5,2,2,16,54,21,32
43390.38566,5.13,55.45,бу  ,3348,43412.38566,1,SS ,3895050000,103.46,9582,1756,1.83,5.12,5.14,9582,2,3,4,5,16,38,23,50
43390.38567,5.14,55.76,бу  ,3350,43412.38567,2,B  ,3897620000,103.59,9582,1757,1.84,5.12,5.14,9582,2,2,2,2,15,35,21,32
43390.38567,5.13,55.45,бу  ,3351,43412.38567,1,S  ,3898903000,103.52,9582,1758,1.83,5.12,5.14,9582,2,2,1,1,16,37,19,29
43390.38568,5.12,55.15,бу  ,3352,43412.38568,1,S  ,3900183000,103.46,9582,1759,1.82,5.12,5.14,9582,1,1,1,1,17,25,19,44
43390.38572,5.12,55.15,бу  ,3353,43412.38572,1,SS ,3901463000,103.39,9582,1760,1.82,5.11,5.13,9582,3,4,3,4,20,40,18,31
43390.38572,5.11,54.85,бу  ,3354,43412.38572,1,SS ,3902740000,103.33,9582,1761,1.81,5.1,5.12,9582,3,3,4,5,20,28,18,42
43390.38574,5.09,54.24,бу  ,3355,43412.38574,1,SS ,3904013000,103.26,9582,1762,1.79,5.08,5.1,9582,2,2,3,4,20,28,19,54
43390.38574,5.08,53.94,бу  ,3356,43412.38574,1,S  ,3905283000,103.2,9582,1763,1.78,5.08,5.1,9582,2,2,1,1,19,26,16,49
43390.38575,5.07,53.64,бу  ,3357,43412.38575,1,B  ,3906550000,103.26,9582,1764,1.77,5.06,5.07,9582,1,1,1,1,20,30,15,29
43390.38575,5.07,53.64,бу  ,3358,43412.38575,1,BB ,3907818000,103.32,9582,1765,1.77,5.06,5.08,9582,4,5,1,1,23,35,15,29
43390.38576,5.05,53.03,бу  ,3359,43412.38576,1,S  ,3909080000,103.26,9582,1766,1.75,5.05,5.07,9582,5,7,2,4,23,36,10,29
43390.38576,5.06,53.33,бу  ,3360,43412.38576,1,BB ,3910345000,103.32,9582,1767,1.76,5.05,5.07,9582,5,7,2,4,23,36,10,19
43390.38576,5.06,53.33,бу  ,3361,43412.38576,1,BB ,3911610000,103.39,9582,1768,1.76,5.05,5.07,9582,5,7,2,4,23,36,10,19
43390.38578,5.05,53.03,бу  ,3365,43412.38578,4,S  ,3916660000,103.13,9582,1769,1.75,5.05,5.07,9582,2,2,2,4,24,46,10,19
43390.38578,5.05,53.03,бу  ,3366,43412.38578,1,BB ,3917923000,103.19,9582,1770,1.75,5.04,5.06,9582,5,7,4,5,25,49,12,31
43390.38579,5.05,53.03,бу  ,3367,43412.38579,1,S  ,3919185000,103.13,9582,1771,1.75,5.05,5.06,9582,2,3,1,1,22,45,12,20
43390.38579,5.05,53.03,бу  ,3368,43412.38579,1,S  ,3920448000,103.06,9582,1772,1.75,5.05,5.06,9582,2,3,1,1,22,45,12,20
43390.38579,5.05,53.03,бу  ,3369,43412.38579,1,SS ,3921710000,103,9582,1773,1.75,5.04,5.06,9582,1,2,4,5,21,44,13,33
43390.38581,5.05,53.03,бу  ,3372,43412.38581,3,B  ,3925498000,103.18,9581,1774,1.75,5.04,5.05,9581,1,17,4,5,21,48,12,31
43390.38581,5.05,53.03,бу  ,3389,43412.38581,17,BB ,3946960000,104.24,9581,1775,1.75,5.04,5.06,9581,2,2,4,5,23,48,12,31
43390.38582,5.05,53.03,бу  ,3390,43412.38582,1,SS ,3948223000,104.18,9581,1776,1.75,5.04,5.06,9581,1,1,4,5,22,47,13,33
43390.38582,5.04,52.73,бу  ,3391,43412.38582,1,SS ,3949483000,104.11,9581,1777,1.74,5.03,5.05,9581,4,5,1,1,25,37,11,47
43390.38584,5.02,52.12,бу  ,3392,43412.38584,1,BB ,3950738000,104.18,9581,1778,1.72,5.01,5.03,9581,5,7,3,4,24,37,12,30
43390.38586,5,51.52,бу  ,3393,43412.38586,1,S  ,3951988000,104.11,9581,1779,1.7,5,5.02,9581,1,1,1,2,21,29,10,36
43390.38587,5.02,52.12,бу  ,3394,43412.38587,1,BB ,3953243000,104.17,9581,1780,1.72,5.01,5.03,9581,5,7,1,2,25,50,9,21
43390.38588,5.02,52.12,бу  ,3395,43412.38588,1,B  ,3954498000,104.24,9581,1781,1.72,5.01,5.03,9581,1,1,1,1,19,27,11,25
43390.38589,5.02,52.12,бу  ,3396,43412.38589,1,BB ,3955753000,104.3,9581,1782,1.72,5.01,5.03,9581,5,7,3,4,23,48,12,24
43390.3859,5.01,51.82,бу  ,3398,43412.3859,2,SS ,3958258000,104.17,9581,1783,1.71,5,5.03,9581,4,6,3,4,22,47,12,38
43390.38591,5,51.52,бу  ,3399,43412.38591,1,BB ,3959508000,104.23,9581,1784,1.7,4.98,5.01,9581,5,7,3,7,23,33,16,59
43390.38591,5.01,51.82,бу  ,3400,43412.38591,1,BB ,3960760000,104.29,9581,1785,1.71,5,5.02,9581,6,8,3,4,21,31,13,26
43390.38593,5.01,51.82,бу  ,3401,43412.38593,1,SS ,3962013000,104.23,9581,1786,1.71,5,5.02,9581,3,5,3,4,20,52,13,26
43390.38593,5,51.52,бу  ,3402,43412.38593,1,S  ,3963263000,104.16,9581,1787,1.7,5,5.02,9581,1,1,1,1,17,36,11,23
43390.38593,5.01,51.82,бу  ,3403,43412.38593,1,BB ,3964515000,104.23,9581,1788,1.71,5,5.02,9581,3,5,3,4,20,52,13,26
43390.38594,5.01,51.82,бу  ,3404,43412.38594,1,S  ,3965768000,104.16,9581,1789,1.71,5.01,5.02,9581,2,3,1,1,19,50,12,20
43390.38594,5.01,51.82,бу  ,3405,43412.38594,1,SS ,3967020000,104.1,9581,1790,1.71,5,5.02,9581,2,3,3,4,19,50,13,26
43390.38594,5,51.52,бу  ,3407,43412.38594,2,S  ,3969520000,103.97,9563,1791,1.7,5,5.02,9563,3,5,2,2,20,52,12,24
43390.38595,5,51.52,бу  ,3408,43412.38595,1,SS ,3970770000,103.9,9563,1792,1.7,4.99,5.01,9563,1,1,3,4,17,36,16,45
43390.38595,5.01,51.82,бу  ,3409,43412.38595,1,BB ,3972023000,103.97,9563,1793,1.71,5,5.02,9563,3,5,2,2,20,52,12,24
43390.38595,5,51.52,бу  ,3411,43412.38595,2,SS ,3974523000,103.84,9563,1794,1.7,4.99,5.02,9563,4,6,3,4,21,53,16,45
43390.38596,5,51.52,бу  ,3412,43412.38596,1,SS ,3975773000,103.77,9563,1795,1.7,4.99,5.01,9563,1,1,3,4,18,37,16,45
43390.38596,4.99,51.21,бу  ,3416,43412.38596,4,SS ,3980763000,103.52,9563,1796,1.69,4.99,5.01,9563,1,1,3,4,18,37,16,45
43390.38596,4.98,50.91,бу  ,3425,43412.38596,9,SS ,3991968000,102.94,9563,1797,1.68,4.99,5.01,9563,1,1,3,4,18,37,16,45
43390.38597,5.01,51.82,бу  ,3426,43412.38597,1,B  ,3993220000,103.01,9563,1798,1.71,4.99,5.01,9563,3,4,2,3,17,37,19,30
43390.386,5,51.52,бу  ,3428,43412.386,2,BB ,3995720000,103.13,9563,1799,1.7,4.99,5.01,9563,4,6,2,2,18,39,17,25
43390.38604,4.99,51.21,бу  ,3430,43412.38604,2,SS ,3998215000,103,9563,1800,1.69,4.98,5,9563,3,4,3,3,18,27,19,46
43390.38605,4.98,50.91,бу  ,3431,43412.38605,1,SS ,3999460000,102.94,9563,1801,1.68,4.97,4.99,9563,1,1,2,2,17,25,16,41
43390.38605,4.97,50.61,бу  ,3432,43412.38605,1,BB ,4000703000,103,9563,1802,1.67,4.96,4.98,9563,2,3,3,3,19,33,16,55
43390.38609,4.97,50.61,бу  ,3433,43412.38609,1,SS ,4001945000,102.94,9566,1803,1.67,4.96,4.98,9566,2,2,4,4,17,36,14,28
43390.38611,4.98,50.91,бу  ,3435,43412.38611,2,B  ,4004435000,103.06,9566,1804,1.68,4.96,4.98,9566,2,2,4,4,17,36,15,29
43390.38612,4.99,51.21,бу  ,3437,43412.38612,2,S  ,4006930000,102.93,9566,1805,1.69,4.99,5,9566,1,1,1,1,13,31,16,21
43390.38612,5,51.52,бу  ,3438,43412.38612,1,BB ,4008180000,103,9566,1806,1.7,4.98,5.01,9566,2,3,4,5,13,42,22,45
43390.38615,5,51.52,бу  ,3439,43412.38615,1,SS ,4009430000,102.93,9566,1807,1.7,4.99,5.01,9566,1,1,3,3,11,27,20,37
43390.38622,5,51.52,бу  ,3440,43412.38622,1,BB ,4010680000,102.99,9566,1808,1.7,4.99,5.01,9566,3,3,2,2,14,31,18,23
43390.38623,4.99,51.21,бу  ,3443,43412.38623,3,SS ,4014423000,102.8,9565,1809,1.69,4.98,5.01,9565,3,3,5,6,14,31,21,44
43390.38623,4.98,50.91,бу  ,3445,43412.38623,2,S  ,4016913000,102.68,9565,1810,1.68,4.98,5.01,9565,2,2,2,2,19,27,17,38
43390.38623,4.99,51.21,бу  ,3446,43412.38623,1,B  ,4018160000,102.74,9565,1811,1.69,4.98,4.99,9565,1,4,2,2,18,30,17,38
43390.38623,4.99,51.21,бу  ,3447,43412.38623,1,B  ,4019408000,102.8,9565,1812,1.69,4.98,4.99,9565,1,3,2,2,18,29,17,38
43390.38623,4.99,51.21,бу  ,3448,43412.38623,1,B  ,4020655000,102.86,9565,1813,1.69,4.98,4.99,9565,1,2,2,2,18,28,17,38
43390.38625,4.98,50.91,бу  ,3449,43412.38625,1,SS ,4021900000,102.8,9565,1814,1.68,4.97,4.99,9565,2,2,2,2,18,24,18,51
43390.38625,4.99,51.21,бу  ,3452,43412.38625,3,BB ,4025643000,102.98,9565,1815,1.69,4.97,5,9565,5,6,2,2,20,38,17,50
43390.38635,5,51.52,бу  ,3453,43412.38635,1,SS ,4026893000,102.92,9562,1816,1.7,4.99,5.01,9562,3,3,2,2,14,29,19,39
43390.38638,5,51.52,бу  ,3454,43412.38638,1,B  ,4028143000,102.98,9562,1817,1.7,4.98,5,9562,1,1,3,3,13,16,20,56
43390.38642,4.97,50.61,бу  ,3455,43412.38642,1,S  ,4029385000,102.92,9562,1818,1.67,4.97,4.99,9562,4,5,1,1,21,48,11,20
43390.38646,4.98,50.91,бу  ,3456,43412.38646,1,BB ,4030630000,102.98,9562,1819,1.68,4.97,4.99,9562,4,5,1,1,21,48,12,22
43390.38647,4.97,50.61,бу  ,3457,43412.38647,1,S  ,4031873000,102.92,9562,1820,1.67,4.97,4.99,9562,1,1,1,1,19,34,11,20
43390.38647,4.96,50.3,бу  ,3460,43412.38647,3,SS ,4035593000,102.73,9562,1821,1.66,4.95,4.96,9562,1,26,3,5,14,42,13,52
43390.38647,4.96,50.3,бу  ,3486,43412.38647,26,SS ,4067833000,104.31,9562,1822,1.66,4.95,4.96,9562,1,26,3,5,14,42,13,52
43390.38649,4.97,50.61,бу  ,3487,43412.38649,1,SS ,4069075000,104.24,9560,1823,1.67,4.96,4.97,9560,1,5,2,8,12,19,13,41
43390.38649,4.97,50.61,бу  ,3492,43412.38649,5,BB ,4075288000,104.55,9560,1824,1.67,4.96,4.98,9560,1,1,2,8,14,29,13,41
43390.38653,4.99,51.21,бу  ,3493,43412.38653,1,B  ,4076535000,104.61,9560,1825,1.69,4.96,4.98,9560,1,1,1,1,13,39,13,29
43390.38656,5.02,52.12,бу  ,3494,43412.38656,1,BB ,4077790000,104.67,9560,1826,1.72,5,5.03,9560,2,2,4,5,12,53,18,32
43390.38656,5.02,52.12,бу  ,3495,43412.38656,1,BB ,4079045000,104.73,9560,1827,1.72,5.01,5.03,9560,3,4,1,1,13,55,16,23
43390.38661,5.03,52.42,бу  ,3496,43412.38661,1,B  ,4080303000,104.79,9560,1828,1.73,5.01,5.03,9560,2,2,2,2,12,31,17,24
43390.38662,5.01,51.82,бу  ,3497,43412.38662,1,SS ,4081555000,104.72,9552,1829,1.71,5,5.02,9552,3,3,4,4,14,18,18,42
43390.38666,5.02,52.12,бу  ,3498,43412.38666,1,BB ,4082810000,104.78,9552,1830,1.72,5.01,5.03,9552,3,4,1,1,13,33,13,19
43390.38669,5.01,51.82,бу  ,3499,43412.38669,1,BB ,4084063000,104.85,9552,1831,1.71,5,5.02,9552,3,3,3,3,13,18,15,39
43390.38669,5.01,51.82,бу  ,3501,43412.38669,2,SS ,4086568000,104.72,9552,1832,1.71,5,5.02,9552,1,1,4,4,11,16,16,40
43390.3867,5,51.52,бу  ,3502,43412.3867,1,S  ,4087818000,104.66,9552,1833,1.7,5,5.02,9552,1,1,1,1,15,34,11,23
43390.3867,4.99,51.21,бу  ,3504,43412.3867,2,SS ,4090313000,104.53,9552,1834,1.69,4.98,5.01,9552,1,1,3,4,15,34,16,48
43390.3867,4.98,50.91,бу  ,3508,43412.3867,4,SS ,4095293000,104.28,9552,1835,1.68,4.97,5,9552,1,1,2,6,14,21,16,62
43390.3867,4.99,51.21,бу  ,3509,43412.3867,1,BB ,4096540000,104.34,9552,1836,1.69,4.98,5,9552,5,7,1,1,18,29,13,29
